,ID,Value
0,vPTS,0.0010238471818953014
1,vPGI,0.0008123226934669455
2,vPGM,6.523651058668498e-08
3,vG6PDH,0.00021146011818056544
4,vPFK,3.419084253862468e-08
5,vTA,3.0965123915205434e-05
6,vTKA,-1.3102456528449038e-05
7,vTKB,3.0967301351433706e-05
8,vMURSyNTH,0.00043711
9,vALDO,3.41907766682618e-08
10,vGAPDH,0.0010239603968876158
11,vTIS,2.6517643976011116e-08
12,vTRPSYNTH,0.001037
13,vG3PDH,7.654351940138195e-09
14,vPGK,0.001023960394958248
15,vsersynth,1.0242972157555104e-07
16,vrpGluMu,0.0010238578526389067
17,vENO,0.0010238578438034494
18,vPK,2.2356731545668494e-09
19,vpepCxylase,1.2001378849363378e-09
20,vSynth1,8.917844238565004e-10
21,vSynth2,0.004321618432127838
22,vDAHPS,1.5522561220165588e-22
23,vPDH,1.921794010891459e-07
24,vMethSynth,0.0022627
25,vPGDH,0.0002114369849745721
26,vR5PI,0.0001935526460814585
27,vRu5P,1.7876216534093532e-05
28,vPPK,0.00020662601060344402
29,vG1PAT,6.416505867978255e-08
30,vG6P,7.878216665093876e-09
31,vf6P,1.3415299953281507e-09
32,vfdP,9.563250362720585e-14
33,vGAP,2.5411645796621477e-11
34,vDHAP,1.8311816324253945e-11
35,vPGP,1.8851864662779236e-12
36,vPG3,1.1074773466289425e-10
37,vpg2,8.802106633525919e-12
38,vPEP,1.2688288111741622e-12
39,vRibu5p,1.2425078800772528e-08
40,vRIB5P,4.525194359776915e-08
41,vXYL5P,1.729186958736937e-08
42,vSED7P,8.742720001825382e-05
43,vpyr,1.7337130049104829e-06
44,vPG,3.333210209169939e-08
45,vE4P,1.5989921800353624e-08
46,vGLP,1.543689212830521e-09
47,vEXTER,0.15349987463565432
