,ID,Value
0,vPTS,0.20037329676478058
1,vPGI,0.19542133832538702
2,vPGM,0.004840355936654637
3,vG6PDH,0.0
4,vPFK,0.1829474962304759
5,vTA,0.001009871149226435
6,vTKA,0.0010176648767478188
7,vTKB,-0.012590262622954061
8,vMURSyNTH,0.00043711
9,vALDO,0.18293255833924402
10,vGAPDH,0.35207918052518505
11,vTIS,0.18070064314606235
12,vTRPSYNTH,0.001037
13,vG3PDH,0.0022253304610957963
14,vPGK,0.35207889485239396
15,vsersynth,0.018828839623654565
16,vrpGluMu,0.33317400968543415
17,vENO,0.33315977595039564
18,vPK,0.0390096745319264
19,vpepCxylase,0.06496229423320928
20,vSynth1,0.015122812866727946
21,vSynth2,0.05358065278942365
22,vDAHPS,0.013596498439440238
23,vPDH,0.18902768225851288
24,vMethSynth,0.0022627
25,vPGDH,-2.4029171996883325e-47
26,vR5PI,0.011564943092267002
27,vRu5P,-0.011568104694148923
28,vPPK,0.010534897602178942
29,vG1PAT,0.0048203641865054245
30,vG6P,0.00011160249683628234
31,vf6P,1.9230620124243247e-05
32,vfdP,1.49378886850571e-05
33,vGAP,8.552063749283378e-06
34,vDHAP,6.584731388940887e-06
35,vPGP,2.856727844399399e-07
36,vPG3,7.604553374410831e-05
37,vpg2,1.4233733264189442e-05
38,vPEP,9.519910233075588e-05
39,vRibu5p,3.161601642403641e-06
40,vRIB5P,1.2380612401927793e-05
41,vXYL5P,4.493051717006987e-06
42,vSED7P,7.79372729690773e-06
43,vpyr,7.43362485098903e-05
44,vPG,-3.787971183744655e-51
45,vE4P,3.635332401051236e-06
46,vGLP,1.9991749347659253e-05
47,vEXTER,0.2003732967717987
