,BiGG_ID,sample_id,author,flux,normalized_flux,relative_error
3266,RPI,pfkB,Millard,2.092735469141156e-06,0.20980090577225458,1000.0
3267,RPI,pfkB,iML1515,-0.3793433911923085,-13.263754936794006,258.3262062671668
3268,RPI,pgi,ECC2,-0.4575573139178085,-15.998507479643655,262.51515982401577
3269,RPI,pgi,Ec_core,-1.0835886666666668,-37.62460648148149,169.10371278646323
3270,RPI,pgi,Exp_ECC2,-1.0789801994003647,-37.726580398614146,168.9169273368733
3271,RPI,pgi,Exp_iML1515,-0.4517688451182256,-15.40235174357874,268.80539045499614
3272,RPI,pgi,Ishii,0.7098,26.0,0.0
3273,RPI,pgi,Khodayari,-2.5042735181838474,-38.35786301283082,167.78271248140942
3274,RPI,pgi,Kurata,462.9823889749182,23.268161406771178,11.740672352538523
3275,RPI,pgi,Millard,0.0350645613543985,17.075925198593772,52.26114952846677
3276,RPI,pgi,iML1515,-0.5394579905510397,-18.34855363566797,241.70054226758393
3277,RPI,pgl,ECC2,-0.13993538,-4.892845454545454,345.2560603329909
3278,RPI,pgl,Ec_core,-0.13657200000000005,-4.742083333333333,353.05333450487655
3279,RPI,pgl,Exp_ECC2,-0.14407370180823642,-5.037542021267008,338.21141241779344
3280,RPI,pgl,Exp_iML1515,-0.14398643920641774,-5.012763570108424,339.3889085764411
3281,RPI,pgl,Ishii,0.4032,12.0,0.0
3282,RPI,pgl,Khodayari,-12.270198733559543,-12.26243862383664,197.85981702427043
3283,RPI,pgl,Kurata,1.5712649229661526e-08,-4.699911781671105e-09,1000.0
3284,RPI,pgl,Millard,0.02001216567659316,5.00304269488242,139.85403946831642
3285,RPI,pgl,iML1515,-0.14416167084878145,-5.017945743338868,339.1416849400881
3286,RPI,pgm,Ishii,0.3672,12.0,0.0
3287,RPI,ppsA,ECC2,-0.3356613880000021,-11.73641216783224,236.3278638411628
3288,RPI,ppsA,Ec_core,-0.4785613555555559,-16.732914529914538,195.61992306478194
3289,RPI,ppsA,Exp_ECC2,-0.2638887855569093,-9.226880613877947,273.40638369087327
3290,RPI,ppsA,Exp_iML1515,-0.3257209799999616,-11.388845454544112,240.48834066508516
3291,RPI,ppsA,Ishii,0.48,16.0,0.0
3292,RPI,ppsA,Khodayari,-13.256300427195097,-14.206564658734147,212.62399027736274
3293,RPI,ppsA,Kurata,247.75183999709094,10.511285374118401,52.21734954885997
3294,RPI,ppsA,Millard,0.03765785209209448,9.414463023040646,69.95127561542414
3295,RPI,ppsA,iML1515,-0.379343391192309,-13.263754936794026,220.62949048926978
3296,RPI,pykA,ECC2,-0.33566138800000045,-11.736412167832187,219.286880861018
3297,RPI,pykA,Ec_core,-0.4785613555555554,-16.616713734567895,184.25251962351425
3298,RPI,pykA,Exp_ECC2,-0.2578608511832855,-9.016113677737255,255.2775452972498
3299,RPI,pykA,Exp_iML1515,-0.3257209799994226,-11.388845454525269,222.92729808215287
3300,RPI,pykA,Ishii,0.3948,14.0,0.0
3301,RPI,pykA,Khodayari,-12.084774109494177,-11.46432094232566,222.1180048118921
3302,RPI,pykA,Kurata,200.94303502225245,15.554620743573906,9.994591119916365
3303,RPI,pykA,Millard,0.06070447473713815,15.176118684179201,7.749798935120883
3304,RPI,pykA,iML1515,-0.379343391192309,-13.263754936794026,205.55080417811106
3305,RPI,pykF,ECC2,-0.33566138800000045,-11.736412167832187,295.9713042716724
3306,RPI,pykF,Ec_core,-0.4785613555555554,-16.616713734567895,238.41485366720195
3307,RPI,pykF,Exp_ECC2,-0.2578608511832855,-9.016113677737255,355.0988244169103
3308,RPI,pykF,Exp_iML1515,-0.3257209799994226,-11.388845454525269,301.9519897063941
3309,RPI,pykF,Ishii,0.644,23.0,0.0
3310,RPI,pykF,Khodayari,-11.840960654854932,-10.63194808392619,316.3291225506672
3311,RPI,pykF,Kurata,200.94303502225245,15.554620743573906,47.866028874423115
3312,RPI,pykF,Millard,0.06070447473713815,15.176118684179201,51.553901749444265
3313,RPI,pykF,iML1515,-0.379343391192309,-13.263754936794026,273.4048925783253
3314,RPI,rpe,ECC2,-0.21368445000000005,-7.471484265734267,193.6895501755041
3315,RPI,rpe,Ec_core,-0.20485799999999998,-7.1168478281153496,198.35815193836606
3316,RPI,rpe,Exp_ECC2,-0.2209430064283678,-7.725279945047827,190.61160307190218
3317,RPI,rpe,Exp_iML1515,-0.21364758999991312,-7.470195454542417,193.70571416231812
3318,RPI,rpe,Ishii,0.2541,7.0,0.0
3319,RPI,rpe,Khodayari,-14.04217199252013,-14.042553221982457,149.84848474023997
3320,RPI,rpe,Kurata,1.1523879610785147e-05,-4.662623825510869e-06,1000.0
3321,RPI,rpe,Millard,0.03782384014565627,9.45596003642419,25.972614382504528
3322,RPI,rpe,iML1515,-0.21356285000000455,-7.435138302479823,194.1475425906376
3323,RPI,rpiA,Exp_iML1515,0.0,0.0,1000.0
3324,RPI,rpiA,Ishii,0.2862,9.0,0.0
3325,RPI,rpiA,Khodayari,-0.7080287802480995,-7.4808409260083355,220.30733027232355
3326,RPI,rpiA,Kurata,200.35907674019768,15.546841480906584,42.11042795378665
3327,RPI,rpiA,Millard,0.0,0.0,1000.0
3328,RPI,rpiA,iML1515,0.0,0.0,1000.0
3329,RPI,rpiB,Exp_iML1515,0.0,0.0,1000.0
3330,RPI,rpiB,Ishii,0.83,20.0,0.0
3331,RPI,rpiB,Khodayari,-0.7080287802480995,-7.4808409260083355,367.34962282738576
3332,RPI,rpiB,Kurata,200.35907674019768,15.546841480906584,28.643493436029672
3333,RPI,rpiB,Millard,0.0,0.0,1000.0
3334,RPI,rpiB,iML1515,0.0,0.0,1000.0
3335,RPI,talA,ECC2,-0.1774562,-6.204762237762238,261.16653010714754
