,ID,Value
0,PGI,0.39307046737996015
1,PFK,0.3664550105870057
2,FBA,0.36626484840251977
3,TPI,0.36626484840651125
4,GDH,0.7101117386146601
5,PGK,0.7101117386204024
6,GPM,0.6596336768918443
7,ENO,0.6596336768669474
8,PYK,0.21091255216051796
9,ZWF,0.0
10,PGL,-8.315180026711578e-12
11,GND,-0.0002441407417340415
12,RPE,-0.024416125023717025
13,RPI,0.024171984307052644
14,X5P_GAP_TKT,-0.0244161249855495
15,F6P_E4P_TKT,-0.0183012722941901
16,S7P_R5P_TKT,-0.006114852691211549
17,F6P_GAP_TAL,-0.00611485267893513
18,S7P_E4P_TAL,-0.0061148526784529705
19,FBP,0.00019016219379885393
20,PPC,0.11149266908753433
21,PCK,0.08025032601966746
22,PPS,2.4262294334381452e-05
23,MAD,0.018722830710383904
24,PDH,0.5342157622139989
25,GLT,0.32343546753198493
26,ACN_1,0.3234354674820282
27,ACN_2,0.3234354674641636
28,ICD,0.23918047068594758
29,LPD,0.20274068650025176
30,SK,0.2027406865529173
31,SDH,0.28699568317955987
32,FUMA,0.28699568315944574
33,MQO,3.0622554794775727
34,MDH,2.7097276304031426
35,ACEA,0.0842549967208176
36,ACEB,0.08425499672125769
37,ACEK_1,0.0017073323966527254
38,ACEK_2,0.0017073323966013037
39,EDD,0.000244140741674659
40,EDA,0.0002441407422072318
41,NADH_req,0.5034209924390696
42,PNT_req,-0.3685327933596816
43,ADK,0.03540097896068749
44,ATP_syn,2.3288828471327983
45,CYA,0.007360070906974762
46,DOS,0.007360071299740893
47,ACK,0.028018233739436463
48,ACS,0.02801664540441409
49,PTA,0.028018233737923608
50,PTS_0,0.40000000000372715
51,PTS_1,0.400000000000955
52,PTS_2,0.4000000000009516
53,PTS_3,0.4000000000006645
54,PTS_4,0.40000000000066455
55,GLC_feed,0.4
56,CYTBO,0.9282477042546244
57,SQR_,0.2869956831717047
58,NDHII,0.7135508838301698
59,GROWTH,5.973735109628874e-05
60,ATP_MAINTENANCE,1.1389843240855364
61,XCH_GLC,0.40000000000066316
62,PIT,0.1241342152744526
63,XCH_P,0.12413421527449438
64,XCH_ACE1,1.588334993976259e-06
65,_ACE_OUT,1.5883344648835538e-06
66,XCH_ACE2,1.5883349928720695e-06
67,GL6P_HYDROLYSIS,8.313843066297336e-12
