,ID,Value
0,PGI,0.6033962549564668
1,PFK,0.5331444901660529
2,FBA,0.5331808566694062
3,TPI,0.5331897182449071
4,GDH,1.0788660514828965
5,PGK,1.07886542980323
6,GPM,1.0380132172210532
7,ENO,1.037998989157614
8,PYK,0.027044051233815498
9,ZWF,0.07910485795719986
10,PGL,0.07882320687971166
11,GND,0.009879036439602883
12,RPE,-0.017577822039510926
13,RPI,0.0
14,X5P_GAP_TKT,-0.05900848226065625
15,F6P_E4P_TKT,-0.03451141670411006
16,S7P_R5P_TKT,-0.02449491463558812
17,F6P_GAP_TAL,-0.024663216341527433
18,S7P_E4P_TAL,-0.0246561750013413
19,FBP,1.121433686949088e-11
20,PPC,0.3845339786207396
21,PCK,0.11757566398787293
22,PPS,0.00035191517926922913
23,MAD,1.0999900258121249e-05
24,PDH,0.7250113398193836
25,GLT,0.4448288190202159
26,ACN_1,0.4448149406762999
27,ACN_2,0.4448158903276856
28,ICD,0.44478390201244156
29,LPD,0.41531337590958745
30,SK,0.3582712765680612
31,SDH,0.22661133977391462
32,FUMA,0.22661355873792607
33,MQO,2.295145841610784
34,MDH,2.0684785253137004
35,ACEA,5.331456595965329e-05
36,ACEB,5.331492148193345e-05
37,ACEK_1,0.0017108159337488103
38,ACEK_2,0.0017108166579575131
39,EDD,0.05749569957827584
40,EDA,0.050370919020616946
41,NADH_req,0.950272576726782
42,PNT_req,0.04246597804042542
43,ADK,0.04664683170403143
44,ATP_syn,3.694589640333517
45,CYA,0.008223846060421452
46,DOS,0.008222737941042946
47,ACK,0.038076534331556035
48,ACS,0.038073582717450996
49,PTA,0.06879850671202824
50,PTS_0,0.7301598667987506
51,PTS_1,0.7301597700407316
52,PTS_2,0.730159763188098
53,PTS_3,0.730159229202058
54,PTS_4,0.7301592288497845
55,GLC_feed,0.73
56,CYTBO,1.4058878796000043
57,SQR_,0.22661133939550926
58,NDHII,1.4082238763045567
59,GROWTH,4.831369956808866e-05
60,ATP_MAINTENANCE,2.977170219474703
61,XCH_GLC,0.7301588382150659
62,PIT,0.2698347740705177
63,XCH_P,0.269834756241423
64,XCH_ACE1,2.9436285232112427e-06
65,_ACE_OUT,2.1442719925666278e-06
66,XCH_ACE2,2.9416339571046676e-06
67,GL6P_HYDROLYSIS,7.99490300118301e-06
