,ID,Value
0,PGI,-1.578422804205394e-05
1,PFK,3.823364406290811e-20
2,FBA,0.0
3,TPI,-5.020228879636719e-09
4,GDH,1.3752419672793434e-05
5,PGK,-8.155848657787278e-17
6,GPM,-8.069705614951112e-17
7,ENO,-8.066357276174162e-17
8,PYK,5.827446381957784e-34
9,ZWF,1.5784507057400438e-05
10,PGL,1.578451261677867e-05
11,GND,1.8329820547832115e-06
12,RPE,1.0234650727541807e-06
13,RPI,8.093093845374522e-07
14,X5P_GAP_TKT,1.023130600340594e-06
15,F6P_E4P_TKT,8.087100033131449e-07
16,S7P_R5P_TKT,8.090997894951909e-07
17,F6P_GAP_TAL,1.2163942497499512e-06
18,S7P_E4P_TAL,8.093954652110171e-07
19,FBP,1.3758991512585858e-05
20,PPC,-6.422520866983858e-17
21,PCK,-1.0529466889659845e-33
22,PPS,1.4154721666511742e-17
23,MAD,-7.681997907793165e-17
24,PDH,1.3951940665478923e-05
25,GLT,-4.1362199723386184e-18
26,ACN_1,-4.121547609655716e-18
27,ACN_2,-4.121510087931543e-18
28,ICD,-3.9755843038344476e-18
29,LPD,-3.974520237516819e-18
30,SK,-1.393244471059469e-17
31,SDH,-1.3798530341504855e-17
32,FUMA,-1.3796396247678768e-17
33,MQO,-2.0644144971447414e-17
34,MDH,-8.407369314459499e-17
35,ACEA,-1.4262998935002154e-19
36,ACEB,-1.4260358360369443e-19
37,ACEK_1,-1.936382832081767e-18
38,ACEK_2,-3.1775188038222956e-08
39,EDD,1.3952001701424803e-05
40,EDA,1.3952068459271119e-05
41,NADH_req,1.903034642200008e-05
42,PNT_req,1.7617520432940857e-05
43,ADK,-3.120751142322807e-17
44,ATP_syn,-7.480064468074721e-19
45,CYA,-2.14358102646166e-23
46,DOS,0.0
47,ACK,-6.457582120329979e-18
48,ACS,-4.096824678070068e-17
49,PTA,5.334230745020467e-06
50,PTS_0,-6.135558642205879e-26
51,PTS_1,-3.654071505717769e-26
52,PTS_2,4.662152172638075e-25
53,PTS_3,5.979046870282439e-23
54,PTS_4,5.994182782065067e-23
55,GLC_feed,0.73
56,CYTBO,2.2660980713421947e-05
57,SQR_,3.480399836497394e-11
58,NDHII,2.6291545942297747e-05
59,GROWTH,-5.942119444619155e-108
60,ATP_MAINTENANCE,-3.6879902751814243e-17
61,XCH_GLC,0.0018203827159324812
62,PIT,0.0002574045833360105
63,XCH_P,0.0002574092473519235
64,XCH_ACE1,7.435701359190386e-08
65,_ACE_OUT,7.528555662717605e-06
66,XCH_ACE2,9.294616490030013e-08
67,GL6P_HYDROLYSIS,5.517104029088077e-12
