,ID,Value
0,PGI,0.6142966545305152
1,PFK,0.5680340114769415
2,FBA,0.5679158212371285
3,TPI,0.5679158170357869
4,GDH,1.0972685501969055
5,PGK,1.0972685403195885
6,GPM,1.0101602818157118
7,ENO,1.010160287761334
8,PYK,0.20854121759165378
9,ZWF,0.0
10,PGL,-5.41017763783943e-11
11,GND,-0.000605647630076194
12,RPE,-0.04225703325958249
13,RPI,0.04165130513861463
14,X5P_GAP_TKT,-0.04225715161326693
15,F6P_E4P_TKT,-0.031643477684891334
16,S7P_R5P_TKT,-0.010613727829645097
17,F6P_GAP_TAL,-0.010613795677446351
18,S7P_E4P_TAL,-0.01061375343695263
19,FBP,0.00011817300801272519
20,PPC,0.22741528771627548
21,PCK,0.08221500232258441
22,PPS,4.083207592864646e-05
23,MAD,0.006669261829469955
24,PDH,0.6769886729163908
25,GLT,0.4301766292120037
26,ACN_1,0.4301765418354518
27,ACN_2,0.4301765134011358
28,ICD,0.40170647576435525
29,LPD,0.33882356849463197
30,SK,0.33882360339507794
31,SDH,0.36729315242430005
32,FUMA,0.3672931644229647
33,MQO,2.656622182331832
34,MDH,2.2675282605499825
35,ACEA,0.028469948470996247
36,ACEB,0.028469948945928344
37,ACEK_1,0.0017055626978181833
38,ACEK_2,0.001705562687744513
39,EDD,0.0006056465142454555
40,EDA,0.0006056443785602588
41,NADH_req,0.691365280932297
42,PNT_req,-0.6471880576489459
43,ADK,0.08051291207486261
44,ATP_syn,3.07334628123151
45,CYA,0.005817828395313504
46,DOS,0.0058178528907274416
47,ACK,0.07465851406012673
48,ACS,0.07465422752268726
49,PTA,0.07465852295483223
50,PTS_0,0.6262552364549898
51,PTS_1,0.6262552577953109
52,PTS_2,0.6262554539308738
53,PTS_3,0.6262552758417197
54,PTS_4,0.6262553047176622
55,GLC_feed,0.73
56,CYTBO,1.2177674208133773
57,SQR_,0.3672931438290991
58,NDHII,0.9877824960350953
59,GROWTH,0.00010308672470352025
60,ATP_MAINTENANCE,0.8346879342416066
61,XCH_GLC,0.626455598219552
62,PIT,0.21421536130314783
63,XCH_P,0.2142153613482667
64,XCH_ACE1,4.286234807650681e-06
65,_ACE_OUT,4.2764290716816095e-06
66,XCH_ACE2,4.286210391057546e-06
67,GL6P_HYDROLYSIS,2.8445152112173623e-11
