,ID,Value
0,PGI,0.5573260856040331
1,PFK,0.5654680987500791
2,FBA,0.5653536652881085
3,TPI,0.5653535763038522
4,GDH,1.1179611591210536
5,PGK,1.1179611043890527
6,GPM,1.02658864716599
7,ENO,1.026588669083059
8,PYK,0.17823820929615838
9,ZWF,0.08687458535812066
10,PGL,0.08687432239133318
11,GND,0.08438639461092261
12,RPE,0.012355091957271016
13,RPI,0.07203063693131324
14,X5P_GAP_TKT,0.012354189621277822
15,F6P_E4P_TKT,-0.0048527772970791165
16,S7P_R5P_TKT,0.017206741865159032
17,F6P_GAP_TAL,0.017206350661037255
18,S7P_E4P_TAL,0.017206513645662173
19,FBP,0.0001140617208641544
20,PPC,0.2305225011506795
21,PCK,0.07056058361886693
22,PPS,4.091659371671082e-05
23,MAD,0.006391895458761861
24,PDH,0.6682144321637291
25,GLT,0.41757787056423507
26,ACN_1,0.41757766268858615
27,ACN_2,0.4175775937930112
28,ICD,0.3959719867758201
29,LPD,0.3300107435623328
30,SK,0.33001053487916926
31,SDH,0.3516165910424917
32,FUMA,0.35161665847071155
33,MQO,2.6173009146508
34,MDH,2.2504704443225907
35,ACEA,0.021605384605834523
36,ACEB,0.02160538454417043
37,ACEK_1,0.0017052901872924072
38,ACEK_2,0.0017052901168083552
39,EDD,0.002483609239219912
40,EDA,0.0
41,NADH_req,0.7432420078385675
42,PNT_req,-0.5323735520116635
43,ADK,0.08632043187376238
44,ATP_syn,3.2117931366862895
45,CYA,0.005882586470001174
46,DOS,0.005882600316916446
47,ACK,0.0804014739533146
48,ACS,0.0803968227103008
49,PTA,0.08040151297206255
50,PTS_0,0.6567465689995395
51,PTS_1,0.6567466020050134
52,PTS_2,0.6567469165554414
53,PTS_3,0.6567466498171557
54,PTS_4,0.6567457737136904
55,GLC_feed,0.73
56,CYTBO,1.2626753212702704
57,SQR_,0.3516165885703742
58,NDHII,1.0636615756702472
59,GROWTH,0.0001081332073856233
60,ATP_MAINTENANCE,0.8091021984560172
61,XCH_GLC,0.6572842209982722
62,PIT,0.22719803637060304
63,XCH_P,0.2271980441002944
64,XCH_ACE1,4.649418348633455e-06
65,_ACE_OUT,4.611857656460164e-06
66,XCH_ACE2,4.649324808484249e-06
67,GL6P_HYDROLYSIS,1.566203497651173e-07
