,ID,Value
0,PGI,0.6073845727526016
1,PFK,0.5558671410958065
2,FBA,0.5557694987288606
3,TPI,0.5557695037709209
4,GDH,1.1412119119418236
5,PGK,1.1412119209790612
6,GPM,1.0434099875216942
7,ENO,1.043410018510252
8,PYK,0.11666984695313563
9,ZWF,0.07572702175796608
10,PGL,0.0756825880314063
11,GND,0.0
12,RPE,-0.046990290161202486
13,RPI,0.04699180361844152
14,X5P_GAP_TKT,-0.04698798477362029
15,F6P_E4P_TKT,-0.03529904632573621
16,S7P_R5P_TKT,-0.011688898531227081
17,F6P_GAP_TAL,-0.011688167629400418
18,S7P_E4P_TAL,-0.011688186360679597
19,FBP,9.768937351422697e-05
20,PPC,0.2524829431751934
21,PCK,0.05648961023872878
22,PPS,4.613580549552563e-05
23,MAD,0.0056203648811039035
24,PDH,0.7072435660602391
25,GLT,0.4610639468930705
26,ACN_1,0.46106437912334414
27,ACN_2,0.4610645313649623
28,ICD,0.4600373221481151
29,LPD,0.3894346702438034
30,SK,0.3889042911253715
31,SDH,0.38655934827482946
32,FUMA,0.3865596963328651
33,MQO,2.6358346475083843
34,MDH,2.253864707444225
35,ACEA,0.0010277011793949596
36,ACEB,0.0010277046536194385
37,ACEK_1,0.0017042361805012628
38,ACEK_2,0.001704236409351513
39,EDD,0.07384969075419996
40,EDA,0.07342189331741378
41,NADH_req,0.7539656219364942
42,PNT_req,-0.6412161056587414
43,ADK,0.10240639271389926
44,ATP_syn,3.2959481650325273
45,CYA,0.00577611633376098
46,DOS,0.005776448329072273
47,ACK,0.09659068806448233
48,ACS,0.09658475957171794
49,PTA,0.09659091423973505
50,PTS_0,0.6968806302898636
51,PTS_1,0.6968806319805527
52,PTS_2,0.6968806334683926
53,PTS_3,0.6968807534482295
54,PTS_4,0.6968807535399737
55,GLC_feed,0.73
56,CYTBO,1.3013851228276374
57,SQR_,0.38655903344837167
58,NDHII,1.0802756756248693
59,GROWTH,0.00011574200630576704
60,ATP_MAINTENANCE,0.689394237263295
61,XCH_GLC,0.6969622031991968
62,PIT,0.24315081004823796
63,XCH_P,0.2431508101352877
64,XCH_ACE1,5.924919789091358e-06
65,_ACE_OUT,5.565340104073246e-06
66,XCH_ACE2,5.924023030902844e-06
67,GL6P_HYDROLYSIS,1.1929066859048538e-06
