,ID,Value
0,PGI,0.5512832457545213
1,PFK,0.5684433359346122
2,FBA,0.5683690277724419
3,TPI,0.5683693112529641
4,GDH,1.1736234683122488
5,PGK,1.173623465648175
6,GPM,1.106506265557307
7,ENO,1.1065029200780914
8,PYK,3.906752650459726e-08
9,ZWF,0.11954215059024027
10,PGL,0.11954098787037891
11,GND,0.07880221178187657
12,RPE,0.0202847145982602
13,RPI,0.05850937607815671
14,X5P_GAP_TKT,0.02027351244118014
15,F6P_E4P_TKT,0.002032629464471695
16,S7P_R5P_TKT,0.018240464675746488
17,F6P_GAP_TAL,0.018234831516422176
18,S7P_E4P_TAL,0.01823507910380752
19,FBP,7.555555726710376e-05
20,PPC,0.324431704410586
21,PCK,-0.07878308309033133
22,PPS,5.726851832577875e-05
23,MAD,1.1404507366258784e-05
24,PDH,0.5934727363797474
25,GLT,0.32301998314531555
26,ACN_1,0.32304065720909414
27,ACN_2,0.32304795555389276
28,ICD,0.3230450498682981
29,LPD,0.2746004843111467
30,SK,0.23826791321204385
31,SDH,0.0
32,FUMA,8.188625859407814e-07
33,MQO,1.8238184660462735
34,MDH,1.8237983955046417
35,ACEA,2.656305467107422e-05
36,ACEB,2.6563222852964828e-05
37,ACEK_1,0.0017047938319811366
38,ACEK_2,0.0017048008531058434
39,EDD,0.04069997106153743
40,EDA,0.04064433494796033
41,NADH_req,0.7893592899963611
42,PNT_req,-0.28623885311672065
43,ADK,0.28441641570942006
44,ATP_syn,2.6613137847026787
45,CYA,0.005809426677222514
46,DOS,0.00581633334540328
47,ACK,0.27858938786147125
48,ACS,0.2785662173997477
49,PTA,0.28430970717223925
50,PTS_0,0.6800678913518023
51,PTS_1,0.6800679533535403
52,PTS_2,0.680067961364557
53,PTS_3,0.6800676160022471
54,PTS_4,0.6800676166913675
55,GLC_feed,0.73
56,CYTBO,0.9573267853720622
57,SQR_,1.301263175890371e-06
58,NDHII,1.1252715659844492
59,GROWTH,7.942076523196548e-05
60,ATP_MAINTENANCE,0.8686339005207191
61,XCH_GLC,0.6801904271788419
62,PIT,0.17079643824264393
63,XCH_P,0.17079637772506423
64,XCH_ACE1,2.3106618909737162e-05
65,_ACE_OUT,1.6474282416112843e-05
66,XCH_ACE2,2.3090010267829156e-05
67,GL6P_HYDROLYSIS,2.1773956039903085e-07
