,ID,Value
0,PGI,0.32845245663261263
1,PFK,0.32941161420952547
2,FBA,0.32921702426634414
3,TPI,0.3292170242665521
4,GDH,0.6735781894638929
5,PGK,0.6735781825682498
6,GPM,0.62356242802251
7,ENO,0.6235624279916151
8,PYK,0.17908198340945894
9,ZWF,0.06468147451129015
10,PGL,0.06468143365420984
11,GND,0.040745128655447015
12,RPE,0.003132177545467083
13,RPI,0.03761295112689984
14,X5P_GAP_TKT,0.003132177451774104
15,F6P_E4P_TKT,-0.0044713164904674006
16,S7P_R5P_TKT,0.00760349539092802
17,F6P_GAP_TAL,0.007603495341129078
18,S7P_E4P_TAL,0.007603494274605641
19,FBP,0.00019459053689562504
20,PPC,0.0945458812084637
21,PCK,0.06738494333513884
22,PPS,2.3236948712931886e-05
23,MAD,0.01851284672792498
24,PDH,0.5267443489018526
25,GLT,0.3141377315050002
26,ACN_1,0.3141377313140517
27,ACN_2,0.314137731292671
28,ICD,0.2268976162687691
29,LPD,0.19079156442988515
30,SK,0.1907914769147234
31,SDH,0.2780316786158288
32,FUMA,0.2780316786598178
33,MQO,3.046713852948798
34,MDH,2.6999549066940145
35,ACEA,0.08724011444798263
36,ACEB,0.08724011443477872
37,ACEK_1,0.0017075182170257133
38,ACEK_2,0.001707518218232348
39,EDD,0.023936345889928986
40,EDA,0.023936345902515768
41,NADH_req,0.5205032429914944
42,PNT_req,-0.26958143373630805
43,ADK,0.03485916042820119
44,ATP_syn,2.3732073059406535
45,CYA,0.007427981616774409
46,DOS,0.0074279820361421115
47,ACK,0.02740949465212907
48,ACS,0.02740794158217263
49,PTA,0.027409494633130034
50,PTS_0,0.3999999965915144
51,PTS_1,0.3999999999987421
52,PTS_2,0.40000000000005187
53,PTS_3,0.4000000000008813
54,PTS_4,0.4000000000008926
55,GLC_feed,0.4
56,CYTBO,0.9417267009972736
57,SQR_,0.2780316787121796
58,NDHII,0.7381595336390149
59,GROWTH,5.9190250093831726e-05
60,ATP_MAINTENANCE,1.1700699967686177
61,XCH_GLC,0.40000000000089836
62,PIT,0.12299733911649458
63,XCH_P,0.12299733905656511
64,XCH_ACE1,1.55310282445276e-06
65,_ACE_OUT,1.5531021995551456e-06
66,XCH_ACE2,1.553102823052826e-06
67,GL6P_HYDROLYSIS,4.082194495650281e-08
