,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ACALD,0.0,sucAB,Ec_core,ACALD,0.0
1,ACALDt,0.0,sucAB,Ec_core,ACALDt,0.0
2,ACKr,-1.1703570000000023,sucAB,Ec_core,ACKr,-40.637395833333414
3,ACONTa,1.4868599999999965,sucAB,Ec_core,ACONTa,51.62708333333321
4,ACONTb,1.4868599999999965,sucAB,Ec_core,ACONTb,51.62708333333321
5,ACt2r,-1.1703570000000023,sucAB,Ec_core,ACt2r,-40.637395833333414
6,ADK1,9.401134841362579e-17,sucAB,Ec_core,ADK1,3.2642829310286736e-15
7,AKGDH,0.0,sucAB,Ec_core,AKGDH,0.0
8,AKGt2r,0.0,sucAB,Ec_core,AKGt2r,0.0
9,ALCD2x,0.0,sucAB,Ec_core,ALCD2x,0.0
10,ATPM,8.39,sucAB,Ec_core,ATPM,291.31944444444446
11,ATPS4r,14.496215000000003,sucAB,Ec_core,ATPS4r,503.3407986111112
12,BIOMASS_Ecoli_core_w_GAM,0.19,sucAB,Ec_core,BIOMASS_Ecoli_core_w_GAM,6.597222222222222
13,CO2t,-6.853740999999999,sucAB,Ec_core,CO2t,-237.97711805555556
14,CS,1.4868599999999965,sucAB,Ec_core,CS,51.62708333333321
15,CYTBD,13.268163999999999,sucAB,Ec_core,CYTBD,460.7001388888889
16,D_LACt2,0.0,sucAB,Ec_core,D_LACt2,0.0
17,ENO,4.550623999999997,sucAB,Ec_core,ENO,158.0077777777777
18,ETOHt2r,0.0,sucAB,Ec_core,ETOHt2r,0.0
19,EX_ac_e,1.1703570000000023,sucAB,Ec_core,EX_ac_e,40.637395833333414
20,EX_acald_e,0.0,sucAB,Ec_core,EX_acald_e,0.0
21,EX_akg_e,0.0,sucAB,Ec_core,EX_akg_e,0.0
22,EX_co2_e,6.853740999999999,sucAB,Ec_core,EX_co2_e,237.97711805555556
23,EX_etoh_e,0.0,sucAB,Ec_core,EX_etoh_e,0.0
24,EX_for_e,0.0,sucAB,Ec_core,EX_for_e,0.0
25,EX_fru_e,0.0,sucAB,Ec_core,EX_fru_e,0.0
26,EX_fum_e,0.0,sucAB,Ec_core,EX_fum_e,0.0
27,EX_glc__D_e,-2.88,sucAB,Ec_core,EX_glc__D_e,-100.0
