,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ACALD,0.0,gnd,Ec_core,ACALD,0.0
1,ACALDt,0.0,gnd,Ec_core,ACALDt,0.0
2,ACKr,-1.2723703157894708,gnd,Ec_core,ACKr,-44.17952485380107
3,ACONTa,1.8049056842105278,gnd,Ec_core,ACONTa,62.67033625731
4,ACONTb,1.8049056842105278,gnd,Ec_core,ACONTb,62.67033625731
5,ACt2r,-1.2723703157894708,gnd,Ec_core,ACt2r,-44.17952485380107
6,ADK1,0.0,gnd,Ec_core,ADK1,0.0
7,AKGDH,1.5999146842105278,gnd,Ec_core,AKGDH,55.55259320175444
8,AKGt2r,0.0,gnd,Ec_core,AKGt2r,0.0
9,ALCD2x,0.0,gnd,Ec_core,ALCD2x,0.0
10,ATPM,8.39,gnd,Ec_core,ATPM,291.31944444444446
11,ATPS4r,12.918692000000002,gnd,Ec_core,ATPS4r,448.5656944444445
12,BIOMASS_Ecoli_core_w_GAM,0.19,gnd,Ec_core,BIOMASS_Ecoli_core_w_GAM,6.597222222222222
13,CO2t,-6.649714368421053,gnd,Ec_core,CO2t,-230.89286001461988
14,CS,1.8049056842105278,gnd,Ec_core,CS,62.67033625731
15,CYTBD,12.860110736842108,gnd,Ec_core,CYTBD,446.53162280701764
16,D_LACt2,0.0,gnd,Ec_core,D_LACt2,0.0
17,ENO,4.970683000000001,gnd,Ec_core,ENO,172.59315972222228
18,ETOHt2r,0.0,gnd,Ec_core,ETOHt2r,0.0
19,EX_ac_e,1.2723703157894708,gnd,Ec_core,EX_ac_e,44.17952485380107
20,EX_acald_e,0.0,gnd,Ec_core,EX_acald_e,0.0
21,EX_akg_e,0.0,gnd,Ec_core,EX_akg_e,0.0
22,EX_co2_e,6.649714368421053,gnd,Ec_core,EX_co2_e,230.89286001461988
23,EX_etoh_e,0.0,gnd,Ec_core,EX_etoh_e,0.0
24,EX_for_e,0.0,gnd,Ec_core,EX_for_e,0.0
25,EX_fru_e,0.0,gnd,Ec_core,EX_fru_e,0.0
26,EX_fum_e,0.0,gnd,Ec_core,EX_fum_e,0.0
27,EX_glc__D_e,-2.88,gnd,Ec_core,EX_glc__D_e,-100.0
28,EX_gln__L_e,0.0,gnd,Ec_core,EX_gln__L_e,0.0
29,EX_glu__L_e,0.0,gnd,Ec_core,EX_glu__L_e,0.0
30,EX_h_e,5.083770315789476,gnd,Ec_core,EX_h_e,176.51980263157904
31,EX_h2o_e,8.033750368421055,gnd,Ec_core,EX_h2o_e,278.9496655701755
32,EX_lac__D_e,0.0,gnd,Ec_core,EX_lac__D_e,0.0
33,EX_mal__L_e,0.0,gnd,Ec_core,EX_mal__L_e,0.0
34,EX_nh4_e,-1.036032,gnd,Ec_core,EX_nh4_e,-35.973333333333336
35,EX_o2_e,-6.430055368421054,gnd,Ec_core,EX_o2_e,-223.26581140350882
