,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ACALD,0.0,pfkA,Ec_core,ACALD,0.0
1,ACALDt,0.0,pfkA,Ec_core,ACALDt,0.0
2,ACKr,-0.16127799999998924,pfkA,Ec_core,ACKr,-5.639090909090533
3,ACONTa,0.20499100000000037,pfkA,Ec_core,ACONTa,7.167517482517496
4,ACONTb,0.20499100000000037,pfkA,Ec_core,ACONTb,7.167517482517496
5,ACt2r,-0.16127799999998924,pfkA,Ec_core,ACt2r,-5.639090909090533
6,ADK1,1.2434170000000055,pfkA,Ec_core,ADK1,43.47611888111908
7,AKGDH,0.0,pfkA,Ec_core,AKGDH,0.0
8,AKGt2r,0.0,pfkA,Ec_core,AKGt2r,0.0
9,ALCD2x,0.0,pfkA,Ec_core,ALCD2x,0.0
10,ATPM,8.39,pfkA,Ec_core,ATPM,293.35664335664336
11,ATPS4r,19.584123000000037,pfkA,Ec_core,ATPS4r,684.7595454545468
12,BIOMASS_Ecoli_core_w_GAM,0.19,pfkA,Ec_core,BIOMASS_Ecoli_core_w_GAM,6.643356643356643
13,CO2t,-8.339306500000035,pfkA,Ec_core,CO2t,-291.5841433566446
14,CS,0.20499100000000037,pfkA,Ec_core,CS,7.167517482517496
15,CYTBD,16.651887500000022,pfkA,Ec_core,CYTBD,582.2338286713295
16,D_LACt2,0.0,pfkA,Ec_core,D_LACt2,0.0
17,ENO,2.259675999999995,pfkA,Ec_core,ENO,79.00965034965017
18,ETOHt2r,0.0,pfkA,Ec_core,ETOHt2r,0.0
19,EX_ac_e,0.16127799999998924,pfkA,Ec_core,EX_ac_e,5.639090909090533
20,EX_acald_e,0.0,pfkA,Ec_core,EX_acald_e,0.0
21,EX_akg_e,0.0,pfkA,Ec_core,EX_akg_e,0.0
22,EX_co2_e,8.339306500000035,pfkA,Ec_core,EX_co2_e,291.5841433566446
23,EX_etoh_e,0.0,pfkA,Ec_core,EX_etoh_e,0.0
24,EX_for_e,0.4125924999999528,pfkA,Ec_core,EX_for_e,14.426311188809537
25,EX_fru_e,0.0,pfkA,Ec_core,EX_fru_e,0.0
26,EX_fum_e,0.0,pfkA,Ec_core,EX_fum_e,0.0
27,EX_glc__D_e,-2.86,pfkA,Ec_core,EX_glc__D_e,-100.0
28,EX_gln__L_e,0.0,pfkA,Ec_core,EX_gln__L_e,0.0
29,EX_glu__L_e,0.0,pfkA,Ec_core,EX_glu__L_e,0.0
30,EX_h_e,4.385270499999926,pfkA,Ec_core,EX_h_e,153.3311363636338
31,EX_h2o_e,9.723342500000056,pfkA,Ec_core,EX_h2o_e,339.97701048951245
32,EX_lac__D_e,0.0,pfkA,Ec_core,EX_lac__D_e,0.0
33,EX_mal__L_e,0.0,pfkA,Ec_core,EX_mal__L_e,0.0
34,EX_nh4_e,-1.0360320000000014,pfkA,Ec_core,EX_nh4_e,-36.224895104895154
35,EX_o2_e,-8.325943750000011,pfkA,Ec_core,EX_o2_e,-291.1169143356648
36,EX_pi_e,-0.698953000000022,pfkA,Ec_core,EX_pi_e,-24.438916083916858
37,EX_pyr_e,0.0,pfkA,Ec_core,EX_pyr_e,0.0
38,EX_succ_e,0.0,pfkA,Ec_core,EX_succ_e,0.0
39,FBA,0.0,pfkA,Ec_core,FBA,0.0
40,FBP,0.0,pfkA,Ec_core,FBP,0.0
41,FORt2,0.0,pfkA,Ec_core,FORt2,0.0
42,FORt,-0.4125924999999528,pfkA,Ec_core,FORt,-14.426311188809537
43,FRD7,0.0,pfkA,Ec_core,FRD7,0.0
44,FRUpts2,0.0,pfkA,Ec_core,FRUpts2,0.0
45,FUM,0.0,pfkA,Ec_core,FUM,0.0
46,FUMt2_2,0.0,pfkA,Ec_core,FUMt2_2,0.0
47,G6PDH2r,8.013020999999995,pfkA,Ec_core,G6PDH2r,280.17555944055925
48,GAPD,2.543915999999995,pfkA,Ec_core,GAPD,88.94811188811171
49,GLCpts,2.86,pfkA,Ec_core,GLCpts,100.0
