,ID,Value
0,vPTS,0.19945608404320742
1,vPGI,0.10126047038045412
2,vPGM,0.000531953853343847
3,vG6PDH,0.09738257383020835
4,vPFK,0.10033764526865392
5,vTA,0.0
6,vTKA,0.04150027534527374
7,vTKB,-2.8214399101502095e-07
8,vMURSyNTH,0.00043711
9,vALDO,0.10032856426963949
10,vGAPDH,0.24291174907827254
11,vTIS,0.10006308916975044
12,vTRPSYNTH,0.001037
13,vG3PDH,0.0002505201173640189
14,vPGK,0.2429111488186121
15,vsersynth,0.006090980611165891
16,vrpGluMu,0.23667042126592752
17,vENO,0.23664240912459428
18,vPK,0.022197173136953716
19,vpepCxylase,0.009331928709111361
20,vSynth1,0.005469969408211985
21,vSynth2,0.0531805969942228
22,vDAHPS,1.6009733910254111e-07
23,vPDH,0.17149411937082754
24,vMethSynth,0.0022627
25,vPGDH,0.09732165900042564
26,vR5PI,0.05501464959028938
27,vRu5P,0.041971167733462565
28,vPPK,0.012175778517753123
29,vG1PAT,0.00048075503174630554
30,vG6P,6.298264625016482e-05
31,vf6P,1.0853759725709739e-05
32,vfdP,3.891876211385622e-07
33,vGAP,6.796840821891827e-07
34,vDHAP,6.125344173097109e-07
35,vPGP,3.260446321767167e-08
36,vPG3,8.629945989582577e-06
37,vpg2,1.6149024387304623e-06
38,vPEP,1.0808525327150594e-05
39,vRibu5p,1.1993305019253531e-05
40,vRIB5P,4.670883227313398e-05
41,vXYL5P,1.6548230424558965e-05
42,vSED7P,0.0013586834380154775
43,vpyr,7.233701712867867e-05
44,vPG,1.557098569723246e-05
45,vE4P,4.457940418350837e-08
46,vGLP,1.2217431267664496e-05
47,vEXTER,0.20035355522273207
