,ID,Value
0,vPTS,0.24418988647949522
1,vPGI,0.0
2,vPGM,0.005084959092701319
3,vG6PDH,0.2399274231379654
4,vPFK,0.14920358481618728
5,vTA,0.07943691985548364
6,vTKA,0.07944591106912093
7,vTKB,0.07063400854376335
8,vMURSyNTH,0.00043711
9,vALDO,0.14930497515659777
10,vGAPDH,0.3684501642543813
11,vTIS,0.1474330751795012
12,vTRPSYNTH,0.001037
13,vG3PDH,0.0018966552340758682
14,vPGK,0.3684504598206871
15,vsersynth,0.01758782362814268
16,vrpGluMu,0.35093867205501605
17,vENO,0.35095272856728593
18,vPK,0.03816993995856775
19,vpepCxylase,0.045602744799142246
20,vSynth1,0.014269865785008428
21,vSynth2,0.0543977473372151
22,vDAHPS,0.008812618132723994
23,vPDH,0.23126732999593458
24,vMethSynth,0.0022627
25,vPGDH,0.24002558087196726
26,vR5PI,0.08995856839084936
27,vRu5P,0.1500732160747399
28,vPPK,0.01053261141284116
29,vG1PAT,0.005187917145789042
30,vG6P,0.00020160210088120687
31,vf6P,1.6928758253654812e-05
32,vfdP,1.0221369171680538e-05
33,vGAP,7.0912888529491716e-06
34,vDHAP,5.422485944084424e-06
35,vPGP,2.2632391673597178e-07
36,vPG3,6.018272313790402e-05
37,vpg2,1.1261121354936602e-05
38,vPEP,7.52883697832152e-05
39,vRibu5p,3.60836741238368e-06
40,vRIB5P,1.2365974580948767e-05
41,vXYL5P,4.184994682565543e-06
42,vSED7P,7.660722455552565e-06
43,vpyr,7.867815716299973e-05
44,vPG,3.926280948892806e-05
45,vE4P,3.019198286287046e-06
46,vGLP,3.598145806857083e-05
47,vEXTER,0.19850839620461905
