,ID,Value
0,vPTS,0.001034219828822157
1,vPGI,0.0008724665104937612
2,vPGM,7.531202790288883e-07
3,vG6PDH,0.0001608933987405692
4,vPFK,2.7333526696326267e-07
5,vTA,1.1827407198963855e-06
6,vTKA,-2.870722625195467e-06
7,vTKB,8.616091734170475e-07
8,vMURSyNTH,0.00043711
9,vALDO,2.7333400522493976e-07
10,vGAPDH,0.0010343469202820335
11,vTIS,2.654675695052917e-07
12,vTRPSYNTH,0.001037
13,vG3PDH,7.846427639587825e-09
14,vPGK,0.0010343469190719423
15,vsersynth,1.070586805953672e-07
16,vrpGluMu,0.0010342399604766706
17,vENO,0.0010342399921865334
18,vPK,1.0912113762836372e-08
19,vpepCxylase,5.857756100066582e-09
20,vSynth1,4.352712314480527e-09
21,vSynth2,0.004331968221766034
22,vDAHPS,8.481994135134497e-21
23,vPDH,1.9398515392750947e-07
24,vMethSynth,0.0022627
25,vPGDH,0.0
26,vR5PI,2.0110858494589897e-06
27,vRu5P,-2.010292646760622e-06
28,vPPK,4.88470460036182e-06
29,vG1PAT,7.323236592053387e-07
30,vG6P,8.993276423262372e-08
31,vf6P,1.0644031375275045e-08
32,vfdP,7.637135493726245e-13
33,vGAP,2.5673897052960362e-11
34,vDHAP,1.8771327113819016e-11
35,vPGP,1.9187095441561266e-12
36,vPG3,1.157526185183432e-10
37,vpg2,9.621143419726185e-12
38,vPEP,6.193030088753199e-12
39,vRibu5p,2.748137189533215e-10
40,vRIB5P,1.0530345974047383e-09
41,vXYL5P,3.9634927443866733e-10
42,vSED7P,1.096575118825115e-05
43,vpyr,1.7381246486453065e-06
44,vPG,0.0014470130456192764
45,vE4P,1.947833487139364e-08
46,vGLP,1.762149764996259e-08
47,vEXTER,0.19681143343931698
