,ID,Value
0,vPTS,0.0009924667347284647
1,vPGI,0.0007228144201461735
2,vPGM,1.2344204209633976e-06
3,vG6PDH,0.00026832633729196095
4,vPFK,0.0
5,vTA,7.571120031698204e-05
6,vTKA,-4.4434421263965865e-05
7,vTKB,7.570588100765323e-05
8,vMURSyNTH,0.00043711
9,vALDO,-1.2335549505099864e-16
10,vGAPDH,0.000992552811546316
11,vTIS,-7.421597373440019e-09
12,vTRPSYNTH,0.001037
13,vG3PDH,7.402716973644767e-09
14,vPGK,0.0009925528097384077
15,vsersynth,1.0058028887697759e-07
16,vrpGluMu,0.0009924521520158918
17,vENO,0.000992452149888401
18,vPK,5.282475507870695e-09
19,vpepCxylase,2.8356993617445335e-09
20,vSynth1,2.1071182191956318e-09
21,vSynth2,0.004290211870323985
22,vDAHPS,4.7770889250848295e-21
23,vPDH,1.8677795152407992e-07
24,vMethSynth,0.0022627
25,vPGDH,0.0002683074990265984
26,vR5PI,0.00023702042324334427
27,vRu5P,3.1280594087052493e-05
28,vPPK,0.0002814319027020851
29,vG1PAT,1.221332839482212e-06
30,vG6P,1.500058412321542e-07
31,vf6P,2.5860366449392905e-08
32,vfdP,1.0895336388699764e-16
33,vGAP,2.4628341806925756e-11
34,vDHAP,1.7709819413391445e-11
35,vPGP,1.83254638591177e-12
36,vPG3,1.0874810721252894e-10
37,vpg2,8.794833990741259e-12
38,vPEP,2.998003104608147e-12
39,vRibu5p,1.6861873416689585e-08
40,vRIB5P,6.200011311173811e-08
41,vXYL5P,2.3425967582733866e-08
42,vSED7P,0.00024739198702706226
43,vpyr,1.7203338817344378e-06
44,vPG,4.229784993501054e-08
45,vE4P,2.8857092732532454e-08
46,vGLP,2.9392142097204666e-08
47,vEXTER,0.1919140872158396
