,ID,Value
0,vPTS,0.191059866751489
1,vPGI,0.09150000270222966
2,vPGM,0.000392997052158394
3,vG6PDH,0.09961460285253751
4,vPFK,0.12528818853385956
5,vTA,0.03458544261729801
6,vTKA,0.04460930333694335
7,vTKB,0.0
8,vMURSyNTH,0.00043711
9,vALDO,0.12530897784589046
10,vGAPDH,0.26154382210305455
11,vTIS,0.12511394086516012
12,vTRPSYNTH,0.001037
13,vG3PDH,0.00024116960072522015
14,vPGK,0.2615461493063666
15,vsersynth,0.005235909820967915
16,vrpGluMu,0.2569251960853908
17,vENO,0.2570403343747759
18,vPK,0.0196400664929818
19,vpepCxylase,0.007795599387066098
20,vSynth1,0.004734017300690979
21,vSynth2,0.05292816307176121
22,vDAHPS,0.03458131623995133
23,vPDH,0.16135168470458863
24,vMethSynth,0.0022627
25,vPGDH,0.09972463021960677
26,vR5PI,0.05514198006127642
27,vRu5P,0.044594843994918865
28,vPPK,0.010574667016818064
29,vG1PAT,0.0004993252797915663
30,vG6P,6.465938694482112e-05
31,vf6P,1.114384936655461e-05
32,vfdP,4.455334859421049e-07
33,vGAP,6.060366118195753e-07
34,vDHAP,5.89187386178285e-07
35,vPGP,2.6960518872714345e-08
36,vPG3,7.108658495043299e-06
37,vpg2,1.3291653525259634e-06
38,vPEP,8.889300990382262e-06
39,vRibu5p,3.4767908048371976e-06
40,vRIB5P,1.263984901139669e-05
41,vXYL5P,4.609957974520855e-06
42,vSED7P,0.00010817156337616478
43,vpyr,7.111529133722202e-05
44,vPG,1.596133562753971e-05
45,vE4P,5.945180367225659e-06
46,vGLP,1.2576622837731661e-05
47,vEXTER,0.20031554325565962
