,ID,Value
0,vPTS,0.0010376630579101895
1,vPGI,0.0008746141667578432
2,vPGM,7.562029052217595e-07
3,vG6PDH,0.00016220728659250663
4,vPFK,4.027729568963678e-07
5,vTA,1.2172030770757013e-08
6,vTKA,0.0
7,vTKB,1.2172022719931313e-08
8,vMURSyNTH,0.00043711
9,vALDO,4.027718230736974e-07
10,vGAPDH,0.001037797565528623
11,vTIS,3.9481930564259493e-07
12,vTRPSYNTH,0.001037
13,vG3PDH,7.933654862474966e-09
14,vPGK,0.0010377975644625902
15,vsersynth,1.0748507256090859e-07
16,vrpGluMu,0.0010376901948062952
17,vENO,0.0010376902286870764
18,vPK,1.1115406994561727e-08
19,vpepCxylase,5.966886079079975e-09
20,vSynth1,4.433803318289848e-09
21,vSynth2,0.004335445626335792
22,vDAHPS,2.9569502494935452e-40
23,vPDH,1.9459475049914677e-07
24,vMethSynth,0.0022627
25,vPGDH,0.00016218152602084744
26,vR5PI,0.004919152521557431
27,vRu5P,-0.002774888351687785
28,vPPK,0.012847590394161678
29,vG1PAT,7.383049418862747e-07
30,vG6P,9.066733960625035e-08
31,vf6P,1.5621285619845753e-08
32,vfdP,1.125316245105375e-12
33,vGAP,2.5760163227824783e-11
34,vDHAP,1.898000447976732e-11
35,vPGP,1.9253882705327052e-12
36,vPG3,1.1621363851763014e-10
37,vpg2,9.667313795697342e-12
38,vPEP,6.30840622762807e-12
39,vRibu5p,0.00016894162295147757
40,vRIB5P,0.0006756534361652762
41,vXYL5P,0.00023653429797897252
42,vSED7P,3.359027953442166e-08
43,vpyr,1.7396072035877911e-06
44,vPG,2.5567007205456665e-08
45,vE4P,6.295867510659422e-16
46,vGLP,1.7765450562075776e-08
47,vEXTER,0.1968721857230807
