,ID,Value
0,PGI,0.3284157373938848
1,PFK,0.32606400366076815
2,FBA,0.32593141290790406
3,TPI,0.32593141292375943
4,GDH,0.6675497873928525
5,PGK,0.6675497879351371
6,GPM,0.6150684331073791
7,ENO,0.6150684331155148
8,PYK,0.17471558847697488
9,ZWF,0.06437972166862055
10,PGL,0.06437968362217651
11,GND,0.037823840584746304
12,RPE,0.0
13,RPI,0.03782384014565627
14,X5P_GAP_TKT,-1.3170388390992827e-10
15,F6P_E4P_TKT,-0.006335028255155931
16,S7P_R5P_TKT,0.006335006465918241
17,F6P_GAP_TAL,0.006335027574016927
18,S7P_E4P_TAL,0.006335027460824292
19,FBP,0.00013259071680636242
20,PPC,0.07971981107838008
21,PCK,0.05753722378026472
22,PPS,2.7419611067300712e-05
23,MAD,0.0255043767139416
24,PDH,0.5273133402010975
25,GLT,0.2918298739843228
26,ACN_1,0.291829873994063
27,ACN_2,0.2918298739939607
28,ICD,0.18789294379851104
29,LPD,0.15000699571717097
30,SK,0.1500069950688585
31,SDH,0.25394392590727244
32,FUMA,0.25394392591346726
33,MQO,2.9478114948591623
34,MDH,2.615435015361959
35,ACEA,0.10393693019691469
36,ACEB,0.10393693019531947
37,ACEK_1,0.0017059324804905348
38,ACEK_2,0.001705932480492436
39,EDD,0.02655588108964966
40,EDA,0.026555881086805313
41,NADH_req,0.4778545246797426
42,PNT_req,-0.34148088092481355
43,ADK,0.03427222909028986
44,ATP_syn,2.185268040600806
45,CYA,0.006878861856842167
46,DOS,0.006878861855562126
47,ACK,0.02736750323976374
48,ACS,0.027365947624095766
49,PTA,0.027367503243931456
50,PTS_0,0.3999999962885097
51,PTS_1,0.39999999998829194
52,PTS_2,0.3999999999933834
53,PTS_3,0.39999999999948177
54,PTS_4,0.3999999999995374
55,GLC_feed,0.4
56,CYTBO,0.8698393400388832
57,SQR_,0.25394392590972414
58,NDHII,0.6755037500739203
59,GROWTH,6.210811153624566e-05
60,ATP_MAINTENANCE,0.856262028596269
61,XCH_GLC,0.3999999999995718
62,PIT,0.12906065655798696
63,XCH_P,0.12906065655711743
64,XCH_ACE1,1.5556166325950868e-06
65,_ACE_OUT,1.5556164642346379e-06
66,XCH_ACE2,1.5556166321770932e-06
67,GL6P_HYDROLYSIS,3.804778625656034e-08
