,ID,Value
0,PGI,-1.0175268144852354e-05
1,PFK,1.440018475251863e-10
2,FBA,-2.57156680547296e-06
3,TPI,0.0
4,GDH,1.5035554552010149e-06
5,PGK,2.703319786805668e-08
6,GPM,2.7027719336964647e-08
7,ENO,2.7024718316566677e-08
8,PYK,4.8496834119596964e-18
9,ZWF,1.0175946933323322e-05
10,PGL,1.0175949410274502e-05
11,GND,8.760356996663385e-06
12,RPE,5.796600087954746e-06
13,RPI,2.9646478652397652e-06
14,X5P_GAP_TKT,5.797913198466352e-06
15,F6P_E4P_TKT,2.965672234714272e-06
16,S7P_R5P_TKT,2.9649285224192535e-06
17,F6P_GAP_TAL,3.1400168409325686e-06
18,S7P_E4P_TAL,2.964994147667458e-06
19,FBP,4.069468739595426e-06
20,PPC,2.0165543655903298e-08
21,PCK,-1.6303418155969086e-16
22,PPS,-6.850495282229474e-09
23,MAD,3.128534000344886e-08
24,PDH,1.4540239763543818e-06
25,GLT,1.3213875150737129e-09
26,ACN_1,1.3213765083457041e-09
27,ACN_2,1.3213744129351662e-09
28,ICD,1.2755525914878582e-09
29,LPD,1.275310250625655e-09
30,SK,1.2352930987634308e-08
31,SDH,1.2395982098224609e-08
32,FUMA,1.2395835901839492e-08
33,MQO,8.152832064775964e-09
34,MDH,2.6996984144362662e-08
35,ACEA,4.582059015605516e-11
36,ACEB,4.581880613711521e-11
37,ACEK_1,8.096137778706876e-10
38,ACEK_2,-1.4621886693188049e-08
39,EDD,1.4158274983762597e-06
40,EDA,1.415860881365114e-06
41,NADH_req,9.14655770120396e-06
42,PNT_req,1.8937698917076112e-05
43,ADK,1.3177011095394071e-08
44,ATP_syn,7.104411976944676e-10
45,CYA,-6.843909160308242e-20
46,DOS,1.0133700753534035e-14
47,ACK,2.5685452260586463e-09
48,ACS,2.0020348779707362e-08
49,PTA,2.2056298317924684e-06
50,PTS_0,3.346325968644168e-14
51,PTS_1,3.3331927638075534e-14
52,PTS_2,3.7338664695912046e-14
53,PTS_3,3.335656970172248e-14
54,PTS_4,3.3537334539014673e-14
55,GLC_feed,0.4
56,CYTBO,1.0960824086098633e-05
57,SQR_,1.2509323632963199e-08
58,NDHII,1.2781312129320095e-05
59,GROWTH,2.087589324626539e-64
60,ATP_MAINTENANCE,1.5357671243235088e-08
61,XCH_GLC,0.0009974863842958635
62,PIT,0.00012426995771188827
63,XCH_P,0.00012427017024161678
64,XCH_ACE1,6.904277021307178e-08
65,_ACE_OUT,8.73985164259477e-06
66,XCH_ACE2,9.066608897598937e-08
67,GL6P_HYDROLYSIS,3.396937868091795e-12
