,ID,Value
0,PGI,0.24011628141343358
1,PFK,0.21577618168528165
2,FBA,0.2157766807795823
3,TPI,0.21577696939245633
4,GDH,0.5012163010087085
5,PGK,0.5012131335038236
6,GPM,0.5012115056477167
7,ENO,0.5012106090134022
8,PYK,0.08943196635292305
9,ZWF,0.07914859942177645
10,PGL,0.07909002100581629
11,GND,0.007180361299063529
12,RPE,0.003804639490720645
13,RPI,0.0008376601277224737
14,X5P_GAP_TKT,-0.0
15,F6P_E4P_TKT,2.772255972296889e-11
16,S7P_R5P_TKT,0.0
17,F6P_GAP_TAL,0.003775655999140021
18,S7P_E4P_TAL,-9.777989832376627e-18
19,FBP,1.2285787215361474e-15
20,PPC,0.09560793643491948
21,PCK,0.08381758720285526
22,PPS,1.0420892823327551e-05
23,MAD,3.363980658588906e-06
24,PDH,0.5589479409777136
25,GLT,0.36069518830199715
26,ACN_1,0.360640391420022
27,ACN_2,0.36062052356766006
28,ICD,0.35989162720030665
29,LPD,0.3598916574458593
30,SK,0.3547666106119091
31,SDH,0.34824501504087296
32,FUMA,0.34824504640065806
33,MQO,2.298173345744762
34,MDH,1.9492685143850776
35,ACEA,0.0006629698714346568
36,ACEB,0.000662972880713942
37,ACEK_1,0.0017111151726065098
38,ACEK_2,0.001711115189240337
39,EDD,0.07017531976867039
40,EDA,0.06966257357366426
41,NADH_req,0.7476206040987501
42,PNT_req,0.44622056770288404
43,ADK,0.012614793749138554
44,ATP_syn,3.2596889048572266
45,CYA,0.005391172341486661
46,DOS,0.005391032633678846
47,ACK,0.007213751925549541
48,ACS,0.007213346416422548
49,PTA,0.09814420943959311
50,PTS_0,0.39999630195174163
51,PTS_1,0.3999963821182108
52,PTS_2,0.3999963975969223
53,PTS_3,0.3999975450852264
54,PTS_4,0.39999754557248973
55,GLC_feed,0.4
56,CYTBO,1.281714759334463
57,SQR_,0.3482449666136579
58,NDHII,1.1186591365966525
59,GROWTH,3.425653935140325e-19
60,ATP_MAINTENANCE,3.8857799067335286
61,XCH_GLC,0.3999975516393302
62,PIT,0.2054448716563931
63,XCH_P,0.20544485874986404
64,XCH_ACE1,4.054831315403271e-07
65,_ACE_OUT,4.0288180338857975e-07
66,XCH_ACE2,4.0547663972920266e-07
67,GL6P_HYDROLYSIS,1.0916376161534164e-05
