,ID,Value
0,PGI,-1.5820627638747796e-05
1,PFK,-1.4462569605556446e-11
2,FBA,0.0
3,TPI,-5.011212102731546e-09
4,GDH,1.3723769228464321e-05
5,PGK,3.136318587465554e-08
6,GPM,3.135632881206929e-08
7,ENO,3.135261978595702e-08
8,PYK,9.615809647721335e-17
9,ZWF,1.5820916367525383e-05
10,PGL,1.582092225409194e-05
11,GND,1.9271479170049757e-06
12,RPE,1.0853510600842986e-06
13,RPI,8.415968648822294e-07
14,X5P_GAP_TKT,1.0850550862646469e-06
15,F6P_E4P_TKT,8.409987462139705e-07
16,S7P_R5P_TKT,8.415256660379787e-07
17,F6P_GAP_TAL,1.2492490322018368e-06
18,S7P_E4P_TAL,8.416765145871719e-07
19,FBP,1.3730257225862782e-05
20,PPC,2.774536487916111e-08
21,PCK,-1.7456486734101007e-16
22,PPS,-3.5966877379858344e-09
23,MAD,3.053343919456428e-08
24,PDH,1.392831467795822e-05
25,GLT,1.6614211136086416e-09
26,ACN_1,1.6614011952736064e-09
27,ACN_2,1.6613974035786268e-09
28,ICD,1.6038556057943062e-09
29,LPD,1.6034168738015897e-09
30,SK,4.337262981731424e-09
31,SDH,4.392895258755243e-09
32,FUMA,4.392710122457652e-09
33,MQO,8.057642701747899e-09
34,MDH,3.4141579130490075e-08
35,ACEA,5.7539571305141526e-11
36,ACEB,5.753634577170605e-11
37,ACEK_1,7.355675689401121e-10
38,ACEK_2,-3.11531323720225e-08
39,EDD,1.3894259637511045e-05
40,EDA,1.3894328430956687e-05
41,NADH_req,1.9079378824964878e-05
42,PNT_req,1.7749698001362322e-05
43,ADK,1.1853200097415217e-08
44,ATP_syn,2.8245637604267053e-10
45,CYA,-1.8973593148846217e-20
46,DOS,1.492181284784566e-14
47,ACK,2.447769102568189e-09
48,ACS,1.543935346598756e-08
49,PTA,5.2688499479386526e-06
50,PTS_0,2.5396363129786065e-14
51,PTS_1,2.518768861193907e-14
52,PTS_2,1.9063094836829386e-14
53,PTS_3,2.5532033261034837e-14
54,PTS_4,2.5271906044757216e-14
55,GLC_feed,0.4
56,CYTBO,2.270614391770603e-05
57,SQR_,4.418984201839394e-09
58,NDHII,2.6354547314705e-05
59,GROWTH,6.658379779206657e-65
60,ATP_MAINTENANCE,1.4003490321790916e-08
61,XCH_GLC,0.0009974863842728357
62,PIT,0.0002579654675673512
63,XCH_P,0.00025796553453008385
64,XCH_ACE1,6.090589736328187e-08
65,_ACE_OUT,7.46882605126115e-06
66,XCH_ACE2,7.937990501448904e-08
67,GL6P_HYDROLYSIS,5.527935472443799e-12
