,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,EX_Biomass,0.19,fbaB,ECC2,EX_Biomass,6.643356643356643
1,EX_4CRSOL_ex,4.237e-05,fbaB,ECC2,EX_4CRSOL_ex,0.0014814685314685316
2,EX_5DRIB_ex,0.00012749000000000001,fbaB,ECC2,EX_5DRIB_ex,0.004457692307692308
3,EX_ac_ex,1.6113539268888877,fbaB,ECC2,EX_ac_ex,56.34104639471636
4,EX_adp_c,1.096345236817342e-15,fbaB,ECC2,EX_adp_c,3.833374953906791e-14
5,EX_AMOB_ex,3.7999999999999996e-07,fbaB,ECC2,EX_AMOB_ex,1.3286713286713285e-05
6,EX_ca2_ex,-0.0009889500000000002,fbaB,ECC2,EX_ca2_ex,-0.03457867132867133
7,EX_cl_ex,-0.0009889500000000002,fbaB,ECC2,EX_cl_ex,-0.03457867132867133
8,EX_co2_ex,3.0084848508888884,fbaB,ECC2,EX_co2_ex,105.19177800310798
9,EX_coa_c,7.5999999999964984e-06,fbaB,ECC2,EX_coa_c,0.0002657342657341433
10,EX_cobalt2_ex,-4.75e-06,fbaB,ECC2,EX_cobalt2_ex,-0.0001660839160839161
11,EX_cu2_ex,-0.00013471,fbaB,ECC2,EX_cu2_ex,-0.00471013986013986
12,EX_etoh_ex,2.220446049250314e-16,fbaB,ECC2,EX_etoh_ex,7.763797375001098e-15
13,EX_fe2_ex,-0.00156807,fbaB,ECC2,EX_fe2_ex,-0.05482762237762238
14,EX_fe3_ex,-0.0014835199999999999,fbaB,ECC2,EX_fe3_ex,-0.05187132867132867
15,EX_foex,-4.440892098500626e-16,fbaB,ECC2,EX_foex,-1.552759475000219e-14
16,EX_glc_DASH_D_ex,-2.86,fbaB,ECC2,EX_glc_DASH_D_ex,-100.0
17,EX_glyc_ex,-0.8922009866666714,fbaB,ECC2,EX_glyc_ex,-31.195838694638862
18,EX_h_ex,5.293866438666665,fbaB,ECC2,EX_h_ex,185.1002251282051
19,EX_h2_ex,0.0,fbaB,ECC2,EX_h2_ex,0.0
20,EX_h2o_ex,8.917712217555565,fbaB,ECC2,EX_h2o_ex,311.80811949494984
21,EX_k_ex,-0.037086100000000004,fbaB,ECC2,EX_k_ex,-1.2967167832167834
22,EX_lac_ex,1.935283911777777,fbaB,ECC2,EX_lac_ex,67.66726964257961
23,EX_meoh_ex,3.7999999999999996e-07,fbaB,ECC2,EX_meoh_ex,1.3286713286713285e-05
24,EX_mg2_ex,-0.0016482500000000002,fbaB,ECC2,EX_mg2_ex,-0.057631118881118895
25,EX_mn2_ex,-0.00013129,fbaB,ECC2,EX_mn2_ex,-0.004590559440559441
26,EX_mobd_ex,-2.4509999999999997e-05,fbaB,ECC2,EX_mobd_ex,-0.0008569930069930069
27,EX_mqn8_c,0.0,fbaB,ECC2,EX_mqn8_c,0.0
28,EX_MTHTHF_ex,8.512e-05,fbaB,ECC2,EX_MTHTHF_ex,0.0029762237762237767
29,EX_nad_c,-4.440892098500626e-16,fbaB,ECC2,EX_nad_c,-1.552759475000219e-14
30,EX_nadp_c,3.9898639947466563e-16,fbaB,ECC2,EX_nadp_c,1.3950573408205093e-14
31,EX_nh4_ex,-2.052133,fbaB,ECC2,EX_nh4_ex,-71.75290209790211
32,EX_ni2_ex,-6.137e-05,fbaB,ECC2,EX_ni2_ex,-0.002145804195804196
33,EX_o2_ex,-3.048703544222225,fbaB,ECC2,EX_o2_ex,-106.59802602175611
34,EX_pi_c,3.4200000011835874e-06,fbaB,ECC2,EX_pi_c,0.00011958041962180377
35,EX_pi_ex,-0.1832569,fbaB,ECC2,EX_pi_ex,-6.407583916083917
36,EX_q8_c,4.163336342344337e-17,fbaB,ECC2,EX_q8_c,1.4557120078127052e-15
37,EX_so4_ex,-0.0479199,fbaB,ECC2,EX_so4_ex,-1.675520979020979
38,EX_succ_ex,0.0,fbaB,ECC2,EX_succ_ex,0.0
39,EX_zn2_ex,-6.479e-05,fbaB,ECC2,EX_zn2_ex,-0.0022653846153846153
40,Growth,0.19,fbaB,ECC2,Growth,6.643356643356643
41,ACALD,2.220446049250314e-16,fbaB,ECC2,ACALD,7.763797375001098e-15
42,AcEx,1.6113539268888877,fbaB,ECC2,AcEx,56.34104639471636
43,ACKr,1.5006637268888876,fbaB,ECC2,ACKr,52.470759681429634
44,ACONTa,0.204288,fbaB,ECC2,ACONTa,7.1429370629370625
45,ACONTb,0.204288,fbaB,ECC2,ACONTb,7.1429370629370625
46,AcUp,0.0,fbaB,ECC2,AcUp,0.0
47,ADK1,0.9498854933333336,fbaB,ECC2,ADK1,33.2127794871795
48,AKGDH,0.0,fbaB,ECC2,AKGDH,0.0
49,ALCD2x,2.220446049250314e-16,fbaB,ECC2,ALCD2x,7.763797375001098e-15
50,ATPM,0.0,fbaB,ECC2,ATPM,0.0
51,ATPS4rpp,9.450317839777783,fbaB,ECC2,ATPS4rpp,330.4306936985239
52,CO2Ex,3.0084848508888884,fbaB,ECC2,CO2Ex,105.19177800310798
53,CO2Up,0.0,fbaB,ECC2,CO2Up,0.0
54,CS,0.204288,fbaB,ECC2,CS,7.1429370629370625
55,CYTBO3_4pp,6.09740708844445,fbaB,ECC2,CYTBO3_4pp,213.19605204351222
56,EDA,2.4988231319999974,fbaB,ECC2,EDA,87.37143818181809
57,EDD,2.4988231319999974,fbaB,ECC2,EDD,87.37143818181809
58,ENO,3.1338038066666662,fbaB,ECC2,ENO,109.57355967365966
59,EthEx,2.220446049250314e-16,fbaB,ECC2,EthEx,7.763797375001098e-15
60,F6PA,0.0,fbaB,ECC2,F6PA,0.0
61,FBA,0.0,fbaB,ECC2,FBA,0.0
62,FBP,0.0,fbaB,ECC2,FBP,0.0
63,FHL,0.0,fbaB,ECC2,FHL,0.0
64,FormEx,-4.440892098500626e-16,fbaB,ECC2,FormEx,-1.552759475000219e-14
65,FRD2,0.0,fbaB,ECC2,FRD2,0.0
66,FUM,0.19813009999999998,fbaB,ECC2,FUM,6.927625874125874
67,G3PD2,-0.026415699999999553,fbaB,ECC2,G3PD2,-0.9236258741258585
68,G3PD5,0.8922009866666709,fbaB,ECC2,G3PD5,31.195838694638848
69,G6PDH2r,3.086001155999998,fbaB,ECC2,G6PDH2r,107.90213832167824
70,GAPD,3.460185806666669,fbaB,ECC2,GAPD,120.98551771561782
71,GLCptspp,2.86,fbaB,ECC2,GLCptspp,100.0
72,GLCt2pp,0.0,fbaB,ECC2,GLCt2pp,0.0
73,GlcUp,2.86,fbaB,ECC2,GlcUp,100.0
74,GLYCDx,0.0,fbaB,ECC2,GLYCDx,0.0
75,GlycUp,0.8922009866666714,fbaB,ECC2,GlycUp,31.195838694638862
76,GLYK,0.8922009866666714,fbaB,ECC2,GLYK,31.195838694638862
77,GLYOX3,0.0,fbaB,ECC2,GLYOX3,0.0
78,GND,0.5871780240000004,fbaB,ECC2,GND,20.530700139860155
79,h_pEx,5.293866438666665,fbaB,ECC2,h_pEx,185.1002251282051
80,h2Ex,0.0,fbaB,ECC2,h2Ex,0.0
81,h2oEx,8.917712217555565,fbaB,ECC2,h2oEx,311.80811949494984
82,HEX1,0.0,fbaB,ECC2,HEX1,0.0
83,ICDHyr,0.204288,fbaB,ECC2,ICDHyr,7.1429370629370625
84,ICL,0.0,fbaB,ECC2,ICL,0.0
