,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,EX_Biomass,0.19,pgl,ECC2,EX_Biomass,6.643356643356643
1,EX_4CRSOL_ex,4.237e-05,pgl,ECC2,EX_4CRSOL_ex,0.0014814685314685316
2,EX_5DRIB_ex,0.00012749000000000001,pgl,ECC2,EX_5DRIB_ex,0.004457692307692308
3,EX_ac_ex,1.6113539268888883,pgl,ECC2,EX_ac_ex,56.34104639471638
4,EX_adp_c,-1.7763568394002505e-15,pgl,ECC2,EX_adp_c,-6.211037900000876e-14
5,EX_AMOB_ex,3.7999999999999996e-07,pgl,ECC2,EX_AMOB_ex,1.3286713286713285e-05
6,EX_ca2_ex,-0.0009889500000000002,pgl,ECC2,EX_ca2_ex,-0.03457867132867133
7,EX_cl_ex,-0.0009889500000000002,pgl,ECC2,EX_cl_ex,-0.03457867132867133
8,EX_co2_ex,3.0084848508888937,pgl,ECC2,EX_co2_ex,105.19177800310818
9,EX_coa_c,7.599999999774454e-06,pgl,ECC2,EX_coa_c,0.00026573426572637954
10,EX_cobalt2_ex,-4.75e-06,pgl,ECC2,EX_cobalt2_ex,-0.0001660839160839161
11,EX_cu2_ex,-0.00013471,pgl,ECC2,EX_cu2_ex,-0.00471013986013986
12,EX_etoh_ex,0.0,pgl,ECC2,EX_etoh_ex,0.0
13,EX_fe2_ex,-0.00156807,pgl,ECC2,EX_fe2_ex,-0.05482762237762238
14,EX_fe3_ex,-0.0014835199999999999,pgl,ECC2,EX_fe3_ex,-0.05187132867132867
15,EX_foex,1.0230539864584999e-30,pgl,ECC2,EX_foex,3.577111840763986e-29
16,EX_glc__D_ex,-2.86,pgl,ECC2,EX_glc__D_ex,-100.0
17,EX_glyc_ex,4.7080395138010545e-15,pgl,ECC2,EX_glyc_ex,1.646167662168201e-13
18,EX_h_ex,4.401665452000006,pgl,ECC2,EX_h_ex,153.90438643356666
19,EX_h2_ex,0.0,pgl,ECC2,EX_h2_ex,0.0
20,EX_h2o_ex,8.025511230888885,pgl,ECC2,EX_h2o_ex,280.61228080031066
21,EX_k_ex,-0.037086100000000004,pgl,ECC2,EX_k_ex,-1.2967167832167834
22,EX_lac_ex,1.0430829251111102,pgl,ECC2,EX_lac_ex,36.47143094794092
23,EX_meoh_ex,3.7999999999999996e-07,pgl,ECC2,EX_meoh_ex,1.3286713286713285e-05
24,EX_mg2_ex,-0.0016482500000000002,pgl,ECC2,EX_mg2_ex,-0.057631118881118895
25,EX_mn2_ex,-0.00013129,pgl,ECC2,EX_mn2_ex,-0.004590559440559441
26,EX_mobd_ex,-2.4509999999999997e-05,pgl,ECC2,EX_mobd_ex,-0.0008569930069930069
27,EX_mqn8_c,0.0,pgl,ECC2,EX_mqn8_c,0.0
28,EX_MTHTHF_ex,8.512e-05,pgl,ECC2,EX_MTHTHF_ex,0.0029762237762237767
29,EX_nad_c,8.326672684688674e-17,pgl,ECC2,EX_nad_c,2.9114240156254105e-15
30,EX_nadp_c,1.1102230246251565e-16,pgl,ECC2,EX_nadp_c,3.8818986875005475e-15
31,EX_nh4_ex,-2.052133,pgl,ECC2,EX_nh4_ex,-71.75290209790211
32,EX_ni2_ex,-6.137e-05,pgl,ECC2,EX_ni2_ex,-0.002145804195804196
33,EX_o2_ex,-2.6026030508888898,pgl,ECC2,EX_o2_ex,-91.00010667443671
34,EX_pi_c,3.420000002307688e-06,pgl,ECC2,EX_pi_c,0.00011958041966110798
35,EX_pi_ex,-0.1832569,pgl,ECC2,EX_pi_ex,-6.407583916083917
36,EX_q8_c,0.0,pgl,ECC2,EX_q8_c,0.0
37,EX_so4_ex,-0.0479199,pgl,ECC2,EX_so4_ex,-1.675520979020979
38,EX_succ_ex,-3.001204342045761e-15,pgl,ECC2,EX_succ_ex,-1.0493721475684479e-13
39,EX_zn2_ex,-6.479e-05,pgl,ECC2,EX_zn2_ex,-0.0022653846153846153
40,Growth,0.19,pgl,ECC2,Growth,6.643356643356643
41,ACALD,0.0,pgl,ECC2,ACALD,0.0
42,AcEx,1.6113539268888883,pgl,ECC2,AcEx,56.34104639471638
43,ACKr,1.5006637268888883,pgl,ECC2,ACKr,52.47075968142966
44,ACONTa,0.40001400800000064,pgl,ECC2,ACONTa,13.986503776223799
45,ACONTb,0.40001400800000064,pgl,ECC2,ACONTb,13.986503776223799
46,AcUp,0.0,pgl,ECC2,AcUp,0.0
47,ADK1,0.503785,pgl,ECC2,ADK1,17.61486013986014
48,AKGDH,0.19572600800000065,pgl,ECC2,AKGDH,6.843566713286736
49,ALCD2x,0.0,pgl,ECC2,ALCD2x,0.0
50,ATPM,0.0,pgl,ECC2,ATPM,0.0
51,ATPS4rpp,7.439609505111109,pgl,ECC2,ATPS4rpp,260.1262064724164
52,CO2Ex,3.0084848508888937,pgl,ECC2,CO2Ex,105.19177800310818
53,CO2Up,0.0,pgl,ECC2,CO2Up,0.0
54,CS,0.40001400800000064,pgl,ECC2,CS,13.986503776223799
55,CYTBO3_4pp,5.2052061017777795,pgl,ECC2,CYTBO3_4pp,182.00021334887342
56,EDA,0.0,pgl,ECC2,EDA,0.0
57,EDD,0.0,pgl,ECC2,EDD,0.0
58,ENO,4.817281803999999,pgl,ECC2,ENO,168.4364267132867
59,EthEx,0.0,pgl,ECC2,EthEx,0.0
60,F6PA,0.0,pgl,ECC2,F6PA,0.0
61,FBA,2.69454914,pgl,ECC2,FBA,94.21500489510488
62,FBP,0.0,pgl,ECC2,FBP,0.0
63,FHL,0.0,pgl,ECC2,FHL,0.0
64,FormEx,1.0230539864584999e-30,pgl,ECC2,FormEx,3.577111840763986e-29
65,FRD2,0.0,pgl,ECC2,FRD2,0.0
66,FUM,0.39385610800000365,pgl,ECC2,FUM,13.771192587412715
67,G3PD2,-0.026415700000004705,pgl,ECC2,G3PD2,-0.9236258741260387
68,G3PD5,0.0,pgl,ECC2,G3PD5,0.0
69,G6PDH2r,0.0,pgl,ECC2,G6PDH2r,0.0
70,GAPD,5.143663803999999,pgl,ECC2,GAPD,179.84838475524472
71,GLCptspp,2.86,pgl,ECC2,GLCptspp,100.0
72,GLCt2pp,0.0,pgl,ECC2,GLCt2pp,0.0
73,GlcUp,2.86,pgl,ECC2,GlcUp,100.0
74,GLYCDx,0.0,pgl,ECC2,GLYCDx,0.0
75,GlycUp,-4.7080395138010545e-15,pgl,ECC2,GlycUp,-1.646167662168201e-13
76,GLYK,-4.7080395138010545e-15,pgl,ECC2,GLYK,-1.646167662168201e-13
77,GLYOX3,0.11887015599999762,pgl,ECC2,GLYOX3,4.156299160839078
78,GND,0.0,pgl,ECC2,GND,0.0
79,h_pEx,4.401665452000006,pgl,ECC2,h_pEx,153.90438643356666
80,h2Ex,0.0,pgl,ECC2,h2Ex,0.0
81,h2oEx,8.025511230888885,pgl,ECC2,h2oEx,280.61228080031066
82,HEX1,0.0,pgl,ECC2,HEX1,0.0
83,ICDHyr,0.40001400800000064,pgl,ECC2,ICDHyr,13.986503776223799
84,ICL,0.0,pgl,ECC2,ICL,0.0
85,LacEx,1.0430829251111102,pgl,ECC2,LacEx,36.47143094794092
86,LDH_D,0.9242127691111126,pgl,ECC2,LDH_D,32.31513178710184
87,MALS,0.0,pgl,ECC2,MALS,0.0
88,MDH,0.19813010000000011,pgl,ECC2,MDH,6.927625874125879
89,ME1,0.0,pgl,ECC2,ME1,0.0
90,ME2,0.19572600800000362,pgl,ECC2,ME2,6.84356671328684
91,MGSA,0.11887015599999762,pgl,ECC2,MGSA,4.156299160839078
92,NADH16pp,4.945942193777776,pgl,ECC2,NADH16pp,172.93504174048167
93,NADH17pp,0.0,pgl,ECC2,NADH17pp,0.0
94,NADTRHD,0.0,pgl,ECC2,NADTRHD,0.0
95,O2Up,2.6026030508888898,pgl,ECC2,O2Up,91.00010667443671
96,PDH,2.633678734888889,pgl,ECC2,PDH,92.08666905205907
97,PFK,2.69454914,pgl,ECC2,PFK,94.21500489510488
98,PFL,1.0230539864584999e-30,pgl,ECC2,PFL,3.577111840763986e-29
99,PGI,2.86,pgl,ECC2,PGI,100.0
100,PGK,5.143663803999999,pgl,ECC2,PGK,179.84838475524472
101,PGL,0.0,pgl,ECC2,PGL,0.0
102,PGM,4.817281803999999,pgl,ECC2,PGM,168.4364267132867
103,POX,0.0,pgl,ECC2,POX,0.0
104,PPC,0.7581279080000005,pgl,ECC2,PPC,26.507968811188828
105,PPCK,0.0,pgl,ECC2,PPCK,0.0
106,PPS,0.0,pgl,ECC2,PPS,0.0
107,PTAr,1.5006637268888883,pgl,ECC2,PTAr,52.47075968142966
108,PYK,1.041651495999998,pgl,ECC2,PYK,36.42138097902092
109,RPE,-0.14749814,pgl,ECC2,RPE,-5.157277622377623
110,RPI,-0.13993538,pgl,ECC2,RPI,-4.892845454545454
111,SuccEx,0.0,pgl,ECC2,SuccEx,0.0
112,SUCCt2_2pp,0.0,pgl,ECC2,SUCCt2_2pp,0.0
113,SUCCt3pp,-3.001204342045761e-15,pgl,ECC2,SUCCt3pp,-1.0493721475684479e-13
114,SuccUp,3.001204342045761e-15,pgl,ECC2,SuccUp,1.0493721475684479e-13
115,SUCDi,0.25926390800000365,pgl,ECC2,SUCDi,9.065171608391736
116,SUCOAS,0.09600260800000066,pgl,ECC2,SUCOAS,3.356734545454568
117,TALA,-0.03752082,pgl,ECC2,TALA,-1.3119167832167833
118,THD2pp,1.9434256840000006,pgl,ECC2,THD2pp,67.95194699300701
119,TKT1,-0.03752082,pgl,ECC2,TKT1,-1.3119167832167833
120,TKT2,-0.10997732,pgl,ECC2,TKT2,-3.84536083916084
121,TPI,2.5488304639999977,pgl,ECC2,TPI,89.1199462937062
