,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,EX_Biomass,0.19000000000000006,ppsA,ECC2,EX_Biomass,6.643356643356646
1,EX_4CRSOL_ex,4.2370000000000016e-05,ppsA,ECC2,EX_4CRSOL_ex,0.001481468531468532
2,EX_5DRIB_ex,0.00012749000000000004,ppsA,ECC2,EX_5DRIB_ex,0.004457692307692309
3,EX_ac_ex,1.6113539268888908,ppsA,ECC2,EX_ac_ex,56.341046394716464
4,EX_adp_c,-1.942890293094024e-16,ppsA,ECC2,EX_adp_c,-6.793322703125958e-15
5,EX_AMOB_ex,3.8000000000000007e-07,ppsA,ECC2,EX_AMOB_ex,1.328671328671329e-05
6,EX_ca2_ex,-0.0009889500000000004,ppsA,ECC2,EX_ca2_ex,-0.034578671328671345
7,EX_cl_ex,-0.0009889500000000004,ppsA,ECC2,EX_cl_ex,-0.034578671328671345
8,EX_co2_ex,3.0084848508888915,ppsA,ECC2,EX_co2_ex,105.1917780031081
9,EX_coa_c,7.600000008656238e-06,ppsA,ECC2,EX_coa_c,0.0002657342660369314
10,EX_cobalt2_ex,-4.750000000000002e-06,ppsA,ECC2,EX_cobalt2_ex,-0.00016608391608391617
11,EX_cu2_ex,-0.00013471000000000004,ppsA,ECC2,EX_cu2_ex,-0.004710139860139862
12,EX_etoh_ex,2.9173811187345625e-15,ppsA,ECC2,EX_etoh_ex,1.020063328228868e-13
13,EX_fe2_ex,-0.0015680700000000004,ppsA,ECC2,EX_fe2_ex,-0.05482762237762239
14,EX_fe3_ex,-0.0014835200000000003,ppsA,ECC2,EX_fe3_ex,-0.05187132867132869
15,EX_foex,0.0,ppsA,ECC2,EX_foex,0.0
16,EX_glc__D_ex,-2.86,ppsA,ECC2,EX_glc__D_ex,-100.0
17,EX_glyc_ex,-7.389436791997845e-15,ppsA,ECC2,EX_glyc_ex,-2.5837191580412043e-13
18,EX_h_ex,4.401665452000002,ppsA,ECC2,EX_h_ex,153.90438643356651
19,EX_h2_ex,0.0,ppsA,ECC2,EX_h2_ex,0.0
20,EX_h2o_ex,8.02551123088889,ppsA,ECC2,EX_h2o_ex,280.6122808003108
21,EX_k_ex,-0.03708610000000002,ppsA,ECC2,EX_k_ex,-1.2967167832167839
