,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,EX_Biomass,0.19,fbaA,ECC2,EX_Biomass,6.643356643356643
1,EX_4CRSOL_ex,4.237e-05,fbaA,ECC2,EX_4CRSOL_ex,0.0014814685314685316
2,EX_5DRIB_ex,0.00012749000000000001,fbaA,ECC2,EX_5DRIB_ex,0.004457692307692308
3,EX_ac_ex,1.6113539268888846,fbaA,ECC2,EX_ac_ex,56.341046394716244
4,EX_adp_c,1.3183898417423734e-15,fbaA,ECC2,EX_adp_c,4.6097546914069003e-14
5,EX_AMOB_ex,3.7999999999999996e-07,fbaA,ECC2,EX_AMOB_ex,1.3286713286713285e-05
6,EX_ca2_ex,-0.0009889500000000002,fbaA,ECC2,EX_ca2_ex,-0.03457867132867133
7,EX_cl_ex,-0.0009889500000000002,fbaA,ECC2,EX_cl_ex,-0.03457867132867133
8,EX_co2_ex,3.0084848508888857,fbaA,ECC2,EX_co2_ex,105.1917780031079
9,EX_coa_c,7.600000000246299e-06,fbaA,ECC2,EX_coa_c,0.0002657342657428776
10,EX_cobalt2_ex,-4.75e-06,fbaA,ECC2,EX_cobalt2_ex,-0.0001660839160839161
11,EX_cu2_ex,-0.00013471,fbaA,ECC2,EX_cu2_ex,-0.00471013986013986
12,EX_etoh_ex,3.22552503401627e-16,fbaA,ECC2,EX_etoh_ex,1.1278059559497448e-14
13,EX_fe2_ex,-0.00156807,fbaA,ECC2,EX_fe2_ex,-0.05482762237762238
14,EX_fe3_ex,-0.0014835199999999999,fbaA,ECC2,EX_fe3_ex,-0.05187132867132867
15,EX_foex,0.0,fbaA,ECC2,EX_foex,0.0
16,EX_glc_DASH_D_ex,-2.86,fbaA,ECC2,EX_glc_DASH_D_ex,-100.0
17,EX_glyc_ex,-0.8922009866666687,fbaA,ECC2,EX_glyc_ex,-31.195838694638766
18,EX_h_ex,5.293866438666633,fbaA,ECC2,EX_h_ex,185.100225128204
19,EX_h2_ex,0.0,fbaA,ECC2,EX_h2_ex,0.0
20,EX_h2o_ex,8.917712217555554,fbaA,ECC2,EX_h2o_ex,311.80811949494944
21,EX_k_ex,-0.037086100000000004,fbaA,ECC2,EX_k_ex,-1.2967167832167834
22,EX_lac_ex,1.935283911777785,fbaA,ECC2,EX_lac_ex,67.6672696425799
23,EX_meoh_ex,3.7999999999999996e-07,fbaA,ECC2,EX_meoh_ex,1.3286713286713285e-05
24,EX_mg2_ex,-0.0016482500000000002,fbaA,ECC2,EX_mg2_ex,-0.057631118881118895
25,EX_mn2_ex,-0.00013129,fbaA,ECC2,EX_mn2_ex,-0.004590559440559441
26,EX_mobd_ex,-2.4509999999999997e-05,fbaA,ECC2,EX_mobd_ex,-0.0008569930069930069
27,EX_mqn8_c,0.0,fbaA,ECC2,EX_mqn8_c,0.0
28,EX_MTHTHF_ex,8.512e-05,fbaA,ECC2,EX_MTHTHF_ex,0.0029762237762237767
29,EX_nad_c,-2.220446049250313e-16,fbaA,ECC2,EX_nad_c,-7.763797375001095e-15
30,EX_nadp_c,-4.163336342344337e-16,fbaA,ECC2,EX_nadp_c,-1.4557120078127053e-14
31,EX_nh4_ex,-2.052133,fbaA,ECC2,EX_nh4_ex,-71.75290209790211
32,EX_ni2_ex,-6.137e-05,fbaA,ECC2,EX_ni2_ex,-0.002145804195804196
33,EX_o2_ex,-3.0487035442222195,fbaA,ECC2,EX_o2_ex,-106.59802602175594
34,EX_pi_c,3.4200000016276766e-06,fbaA,ECC2,EX_pi_c,0.00011958041963733136
35,EX_pi_ex,-0.1832569,fbaA,ECC2,EX_pi_ex,-6.407583916083917
36,EX_q8_c,-1.1102230246251565e-16,fbaA,ECC2,EX_q8_c,-3.8818986875005475e-15
37,EX_so4_ex,-0.0479199,fbaA,ECC2,EX_so4_ex,-1.675520979020979
38,EX_succ_ex,3.0832259144386738e-16,fbaA,ECC2,EX_succ_ex,1.0780510190345014e-14
39,EX_zn2_ex,-6.479e-05,fbaA,ECC2,EX_zn2_ex,-0.0022653846153846153
40,Growth,0.19,fbaA,ECC2,Growth,6.643356643356643
41,ACALD,3.22552503401627e-16,fbaA,ECC2,ACALD,1.1278059559497448e-14
42,AcEx,1.6113539268888846,fbaA,ECC2,AcEx,56.341046394716244
43,ACKr,1.5006637268888845,fbaA,ECC2,ACKr,52.470759681429534
44,ACONTa,0.2042880000000003,fbaA,ECC2,ACONTa,7.142937062937074
45,ACONTb,0.2042880000000003,fbaA,ECC2,ACONTb,7.142937062937074
46,AcUp,0.0,fbaA,ECC2,AcUp,0.0
47,ADK1,0.9498854933333302,fbaA,ECC2,ADK1,33.212779487179375
48,AKGDH,0.0,fbaA,ECC2,AKGDH,0.0
49,ALCD2x,3.22552503401627e-16,fbaA,ECC2,ALCD2x,1.1278059559497448e-14
50,ATPM,0.0,fbaA,ECC2,ATPM,0.0
51,ATPS4rpp,9.450317839777775,fbaA,ECC2,ATPS4rpp,330.4306936985236
52,CO2Ex,3.0084848508888857,fbaA,ECC2,CO2Ex,105.1917780031079
53,CO2Up,0.0,fbaA,ECC2,CO2Up,0.0
54,CS,0.2042880000000003,fbaA,ECC2,CS,7.142937062937074
55,CYTBO3_4pp,6.097407088444439,fbaA,ECC2,CYTBO3_4pp,213.19605204351188
56,EDA,2.498823132,fbaA,ECC2,EDA,87.37143818181819
57,EDD,2.498823132,fbaA,ECC2,EDD,87.37143818181819
58,ENO,3.1338038066666694,fbaA,ECC2,ENO,109.57355967365977
59,EthEx,3.22552503401627e-16,fbaA,ECC2,EthEx,1.1278059559497448e-14
