,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,EX_Biomass,0.19,sdhCD,ECC2,EX_Biomass,6.589423136581366
1,EX_4CRSOL_ex,4.237e-05,sdhCD,ECC2,EX_4CRSOL_ex,0.0014694413594576446
2,EX_5DRIB_ex,0.00012749000000000001,sdhCD,ECC2,EX_5DRIB_ex,0.0044215029246460966
3,EX_ac_ex,1.6447949268888893,sdhCD,ECC2,EX_ac_ex,57.0434197167016
4,EX_adp_c,-1.7763568394002505e-15,sdhCD,ECC2,EX_adp_c,-6.160614134930821e-14
5,EX_AMOB_ex,3.7999999999999996e-07,sdhCD,ECC2,EX_AMOB_ex,1.3178846273162729e-05
6,EX_ca2_ex,-0.0009889500000000002,sdhCD,ECC2,EX_ca2_ex,-0.034297947425906014
7,EX_cl_ex,-0.0009889500000000002,sdhCD,ECC2,EX_cl_ex,-0.034297947425906014
8,EX_co2_ex,2.9783879508888886,sdhCD,ECC2,EX_co2_ex,103.2939919647495
9,EX_coa_c,7.599999999774454e-06,sdhCD,ECC2,EX_coa_c,0.0002635769254554324
10,EX_cobalt2_ex,-4.75e-06,sdhCD,ECC2,EX_cobalt2_ex,-0.00016473557841453415
11,EX_cu2_ex,-0.00013471,sdhCD,ECC2,EX_cu2_ex,-0.0046719010038361874
12,EX_etoh_ex,0.0,sdhCD,ECC2,EX_etoh_ex,0.0
13,EX_fe2_ex,-0.00156807,sdhCD,ECC2,EX_fe2_ex,-0.05438250914620601
14,EX_fe3_ex,-0.0014835199999999999,sdhCD,ECC2,EX_fe3_ex,-0.0514502158504273
15,EX_foex,0.0,sdhCD,ECC2,EX_foex,0.0
16,EX_glc__D_ex,-2.8834087000000004,sdhCD,ECC2,EX_glc__D_ex,-100.0
17,EX_glyc_ex,0.0,sdhCD,ECC2,EX_glyc_ex,0.0
18,EX_h_ex,4.51202075200001,sdhCD,ECC2,EX_h_ex,156.48217861033748
19,EX_h2_ex,0.0,sdhCD,ECC2,EX_h2_ex,0.0
20,EX_h2o_ex,8.058952230888892,sdhCD,ECC2,EX_h2o_ex,279.4939278253857
21,EX_k_ex,-0.037086100000000004,sdhCD,ECC2,EX_k_ex,-1.2861895020293168
22,EX_lac_ex,0.9929214251111116,sdhCD,ECC2,EX_lac_ex,34.435681112813164
23,EX_meoh_ex,3.7999999999999996e-07,sdhCD,ECC2,EX_meoh_ex,1.3178846273162729e-05
24,EX_mg2_ex,-0.0016482500000000002,sdhCD,ECC2,EX_mg2_ex,-0.05716324570984335
25,EX_mn2_ex,-0.00013129,sdhCD,ECC2,EX_mn2_ex,-0.004553291387377724
26,EX_mobd_ex,-2.4509999999999997e-05,sdhCD,ECC2,EX_mobd_ex,-0.000850035584618996
27,EX_mqn8_c,0.0,sdhCD,ECC2,EX_mqn8_c,0.0
28,EX_MTHTHF_ex,8.512e-05,sdhCD,ECC2,EX_MTHTHF_ex,0.0029520615651884518
29,EX_nad_c,0.0,sdhCD,ECC2,EX_nad_c,0.0
30,EX_nadp_c,0.0,sdhCD,ECC2,EX_nadp_c,0.0
31,EX_nh4_ex,-2.052133,sdhCD,ECC2,EX_nh4_ex,-71.17038247127435
32,EX_ni2_ex,-6.137e-05,sdhCD,ECC2,EX_ni2_ex,-0.002128383673115781
33,EX_o2_ex,-2.6042751008888896,sdhCD,ECC2,EX_o2_ex,-90.31931896747378
34,EX_pi_c,3.4199999991990637e-06,sdhCD,ECC2,EX_pi_c,0.00011860961643068716
35,EX_pi_ex,-0.1832569,sdhCD,ECC2,EX_pi_ex,-6.355564509464093
36,EX_q8_c,0.0,sdhCD,ECC2,EX_q8_c,0.0
37,EX_so4_ex,-0.0479199,sdhCD,ECC2,EX_so4_ex,-1.6619184092771861
38,EX_succ_ex,0.06353789999999995,sdhCD,ECC2,EX_succ_ex,2.2035689911041727
39,EX_zn2_ex,-6.479e-05,sdhCD,ECC2,EX_zn2_ex,-0.0022469932895742453
40,Growth,0.19,sdhCD,ECC2,Growth,6.589423136581366
41,ACALD,0.0,sdhCD,ECC2,ACALD,0.0
42,AcEx,1.6447949268888893,sdhCD,ECC2,AcEx,57.0434197167016
43,ACKr,1.5341047268888892,sdhCD,ECC2,ACKr,53.20455358579201
44,ACONTa,0.20428800000000036,sdhCD,ECC2,ACONTa,7.084947756452296
45,ACONTb,0.20428799999999994,sdhCD,ECC2,ACONTb,7.084947756452283
46,AcUp,0.0,sdhCD,ECC2,AcUp,0.0
47,ADK1,0.5205054999999986,sdhCD,ECC2,ADK1,18.051742023251805
48,AKGDH,0.0,sdhCD,ECC2,AKGDH,0.0
49,ALCD2x,0.0,sdhCD,ECC2,ALCD2x,0.0
50,ATPM,0.0,sdhCD,ECC2,ATPM,0.0
51,ATPS4rpp,8.55811685311111,sdhCD,ECC2,ATPS4rpp,296.8055431445119
