,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,EX_Biomass,0,rpiB,ECC2,EX_Biomass,
1,EX_4CRSOL_ex,0,rpiB,ECC2,EX_4CRSOL_ex,
2,EX_5DRIB_ex,0,rpiB,ECC2,EX_5DRIB_ex,
3,EX_ac_ex,0,rpiB,ECC2,EX_ac_ex,
4,EX_adp_c,0,rpiB,ECC2,EX_adp_c,
5,EX_AMOB_ex,0,rpiB,ECC2,EX_AMOB_ex,
6,EX_ca2_ex,0,rpiB,ECC2,EX_ca2_ex,
7,EX_cl_ex,0,rpiB,ECC2,EX_cl_ex,
8,EX_co2_ex,0,rpiB,ECC2,EX_co2_ex,
9,EX_coa_c,0,rpiB,ECC2,EX_coa_c,
10,EX_cobalt2_ex,0,rpiB,ECC2,EX_cobalt2_ex,
11,EX_cu2_ex,0,rpiB,ECC2,EX_cu2_ex,
12,EX_etoh_ex,0,rpiB,ECC2,EX_etoh_ex,
13,EX_fe2_ex,0,rpiB,ECC2,EX_fe2_ex,
14,EX_fe3_ex,0,rpiB,ECC2,EX_fe3_ex,
15,EX_foex,0,rpiB,ECC2,EX_foex,
16,EX_glc_DASH_D_ex,0,rpiB,ECC2,EX_glc_DASH_D_ex,
17,EX_glyc_ex,0,rpiB,ECC2,EX_glyc_ex,
18,EX_h_ex,0,rpiB,ECC2,EX_h_ex,
19,EX_h2_ex,0,rpiB,ECC2,EX_h2_ex,
20,EX_h2o_ex,0,rpiB,ECC2,EX_h2o_ex,
21,EX_k_ex,0,rpiB,ECC2,EX_k_ex,
22,EX_lac_ex,0,rpiB,ECC2,EX_lac_ex,
23,EX_meoh_ex,0,rpiB,ECC2,EX_meoh_ex,
24,EX_mg2_ex,0,rpiB,ECC2,EX_mg2_ex,
25,EX_mn2_ex,0,rpiB,ECC2,EX_mn2_ex,
26,EX_mobd_ex,0,rpiB,ECC2,EX_mobd_ex,
27,EX_mqn8_c,0,rpiB,ECC2,EX_mqn8_c,
28,EX_MTHTHF_ex,0,rpiB,ECC2,EX_MTHTHF_ex,
29,EX_nad_c,0,rpiB,ECC2,EX_nad_c,
30,EX_nadp_c,0,rpiB,ECC2,EX_nadp_c,
31,EX_nh4_ex,0,rpiB,ECC2,EX_nh4_ex,
32,EX_ni2_ex,0,rpiB,ECC2,EX_ni2_ex,
33,EX_o2_ex,0,rpiB,ECC2,EX_o2_ex,
34,EX_pi_c,0,rpiB,ECC2,EX_pi_c,
