,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ALATA_D2,0.0,pykA,COBRA,ALATA_D2,0.0
1,SHCHD2,4.2370000000000016e-05,pykA,COBRA,SHCHD2,0.001481468531468532
2,CPPPGO,4.236999999999999e-05,pykA,COBRA,CPPPGO,0.001481468531468531
3,GTHOr,0.0,pykA,COBRA,GTHOr,0.0
4,DHORD5,0.0,pykA,COBRA,DHORD5,0.0
5,GLYCTO2,-4.639165570793913e-15,pykA,COBRA,GLYCTO2,-1.6220858639139556e-13
6,GLYCTO3,0.00012710999999998585,pykA,COBRA,GLYCTO3,0.0044444055944051
7,GLYCTO4,0.0,pykA,COBRA,GLYCTO4,0.0
8,PFK_3,0.20200803119230087,pykA,COBRA,PFK_3,7.063217873856674
9,TRPS2,0.0,pykA,COBRA,TRPS2,0.0
10,G3PD5,0.0,pykA,COBRA,G3PD5,0.0
11,EX_acgam_e,0.0,pykA,COBRA,EX_acgam_e,0.0
12,EX_cellb_e,0.0,pykA,COBRA,EX_cellb_e,0.0
13,EX_chol_e,0.0,pykA,COBRA,EX_chol_e,0.0
14,LEUTAi,0.08560089000000003,pykA,COBRA,LEUTAi,2.9930381118881133
15,SHK3Dr,0.07241260999999088,pykA,COBRA,SHK3Dr,2.531909440559122
16,G5SD,0.042000450000000016,pykA,COBRA,G5SD,1.4685472027972033
17,ALATA_L2,0.0,pykA,COBRA,ALATA_L2,0.0
18,MAN6PI,0.0,pykA,COBRA,MAN6PI,0.0
19,APRAUR,8.474000000071287e-05,pykA,COBRA,APRAUR,0.0029629370629619886
20,DB4PS,0.00016948000000142574,pykA,COBRA,DB4PS,0.005925874125923977
21,RBFK,4.237000000071285e-05,pykA,COBRA,RBFK,0.0014814685314934566
22,ACP1_FMN,0.0,pykA,COBRA,ACP1_FMN,0.0
23,RBFSb,8.474000000071287e-05,pykA,COBRA,RBFSb,0.0029629370629619886
24,EX_pi_e,-0.1832751400000162,pykA,COBRA,EX_pi_e,-6.408221678322246
25,EX_h_e,3.4794574559614904,pykA,COBRA,EX_h_e,121.65935160704512
26,DMATT,5.281999999918117e-05,pykA,COBRA,DMATT,0.0018468531468245166
27,GRTT,5.281999999918117e-05,pykA,COBRA,GRTT,0.0018468531468245166
28,UPP3S,8.474e-05,pykA,COBRA,UPP3S,0.0029629370629370632
29,UPPDC1,4.236999999999999e-05,pykA,COBRA,UPPDC1,0.001481468531468531
30,TMDPP,0.0,pykA,COBRA,TMDPP,0.0
31,EX_ade_e,0.0,pykA,COBRA,EX_ade_e,0.0
32,EX_4abut_e,0.0,pykA,COBRA,EX_4abut_e,0.0
33,EX_ac_e,1.7336616459614764,pykA,COBRA,EX_ac_e,60.6175400685831
34,EX_akg_e,0.0,pykA,COBRA,EX_akg_e,0.0
35,EX_ala__L_e,0.0,pykA,COBRA,EX_ala__L_e,0.0
36,EX_arg__L_e,0.0,pykA,COBRA,EX_arg__L_e,0.0
37,EX_asp__L_e,0.0,pykA,COBRA,EX_asp__L_e,0.0
38,EX_cytd_e,0.0,pykA,COBRA,EX_cytd_e,0.0
39,EX_dcyt_e,0.0,pykA,COBRA,EX_dcyt_e,0.0
40,EX_fum_e,0.0,pykA,COBRA,EX_fum_e,0.0
41,EX_glu__L_e,0.0,pykA,COBRA,EX_glu__L_e,0.0
42,EX_gua_e,0.0,pykA,COBRA,EX_gua_e,0.0
43,HCO3E,0.09986856000000949,pykA,COBRA,HCO3E,3.491907692308024
44,IMPC,-0.10308108000000947,pykA,COBRA,IMPC,-3.604233566433898
45,IMPD,0.04621331999999999,pykA,COBRA,IMPD,1.6158503496503493
46,ECOAH4,0.06761720000000046,pykA,COBRA,ECOAH4,2.3642377622377784
47,GLUTRS,0.00067792,pykA,COBRA,GLUTRS,0.023703496503496506
48,TMPPP,4.2370000000000016e-05,pykA,COBRA,TMPPP,0.001481468531468532
49,URIK1,0.0,pykA,COBRA,URIK1,0.0
50,URIK2,0.0,pykA,COBRA,URIK2,0.0
51,CYTDK1,0.0,pykA,COBRA,CYTDK1,0.0
52,CYTDK2,0.0,pykA,COBRA,CYTDK2,0.0
53,XPPT,-1.1182817990399912e-14,pykA,COBRA,XPPT,-3.91007622041955e-13
54,HXPRT,-5.147903928568588e-15,pykA,COBRA,HXPRT,-1.7999664085904155e-13
55,NDPK5,0.0,pykA,COBRA,NDPK5,0.0
56,DHORTS,-0.06285105,pykA,COBRA,DHORTS,-2.1975891608391613
57,OMPDC,0.06285105,pykA,COBRA,OMPDC,2.1975891608391613
58,CS,1.0813922228461876,pykA,COBRA,CS,37.810916882733835
59,ICDHyr,1.081392222846205,pykA,COBRA,ICDHyr,37.810916882734446
60,ACALD,0.0,pykA,COBRA,ACALD,0.0
61,ACS,1.0247289967820022e-14,pykA,COBRA,ACS,3.582968520216791e-13
62,PPA,0.6652969700000105,pykA,COBRA,PPA,23.262131818182187
63,PPCK,0.0,pykA,COBRA,PPCK,0.0
64,ME1,0.0,pykA,COBRA,ME1,0.0
65,ALAR,0.007919579999999999,pykA,COBRA,ALAR,0.2769083916083916
66,ALATA_L,-0.11055035999999573,pykA,COBRA,ALATA_L,-3.8653972027970536
67,XYLK,0.0,pykA,COBRA,XYLK,0.0
68,RBK,0.0,pykA,COBRA,RBK,0.0
69,GLYK,0.0,pykA,COBRA,GLYK,0.0
70,PPM,-0.00012787,pykA,COBRA,PPM,-0.004470979020979021
71,ASPTA,-0.5562863700000197,pykA,COBRA,ASPTA,-19.450572377623065
72,FBP,0.0,pykA,COBRA,FBP,0.0
73,GLGC,9.065427797174985e-18,pykA,COBRA,GLGC,3.169729999012233e-16
74,PYK,0.0,pykA,COBRA,PYK,0.0
75,A5PISO,0.007393280000000506,pykA,COBRA,A5PISO,0.2585062937063114
76,EX_met__L_e,0.0,pykA,COBRA,EX_met__L_e,0.0
77,EX_metsox_S__L_e,0.0,pykA,COBRA,EX_metsox_S__L_e,0.0
78,IPPMIb,-0.08560089000000003,pykA,COBRA,IPPMIb,-2.9930381118881133
79,ACHBS,0.05520051000000001,pykA,COBRA,ACHBS,1.9300877622377626
80,ACLS,0.16612972999999975,pykA,COBRA,ACLS,5.80873181818181
81,PSCVT,0.07241260999999088,pykA,COBRA,PSCVT,2.531909440559122
82,ANS,0.010800170000004942,pykA,COBRA,ANS,0.3776283216784945
83,ANPRT,0.010800170000004942,pykA,COBRA,ANPRT,0.3776283216784945
84,CHORM,0.06144295999999243,pykA,COBRA,CHORM,2.1483552447549803
85,CHORS,0.07241260999999088,pykA,COBRA,CHORS,2.531909440559122
86,IGPS,0.010800170000004942,pykA,COBRA,IGPS,0.3776283216784945
87,EX_crn_e,0.0,pykA,COBRA,EX_crn_e,0.0
88,EX_fe3_e,0.0,pykA,COBRA,EX_fe3_e,0.0
89,EX_glcn_e,0.0,pykA,COBRA,EX_glcn_e,0.0
90,EX_gln__L_e,0.0,pykA,COBRA,EX_gln__L_e,0.0
91,EX_glyc_e,0.0,pykA,COBRA,EX_glyc_e,0.0
92,EX_man_e,0.0,pykA,COBRA,EX_man_e,0.0
93,EX_mn2_e,-0.00013129000000000003,pykA,COBRA,EX_mn2_e,-0.0045905594405594415
94,EX_rib__D_e,0.0,pykA,COBRA,EX_rib__D_e,0.0
95,EX_sbt__D_e,0.0,pykA,COBRA,EX_sbt__D_e,0.0
96,ECOAH6,0.052830640000000983,pykA,COBRA,ECOAH6,1.8472251748252093
97,ENO,4.696923688807671,pykA,COBRA,ENO,164.22810100726124
98,FBA,1.1704134588077175,pykA,COBRA,FBA,40.923547510759356
99,MGSA,0.0,pykA,COBRA,MGSA,0.0
100,PPS,0.0,pykA,COBRA,PPS,0.0
101,PGI,2.141532766423089,pykA,COBRA,PGI,74.87876805675137
102,PGK,-5.023248688807681,pykA,COBRA,PGK,-175.6380660422266
103,EDA,0.0,pykA,COBRA,EDA,0.0
104,PGL,0.7184672335769109,pykA,COBRA,PGL,25.121231943248635
105,RPE,0.3315610823845999,pykA,COBRA,RPE,11.593044838622376
106,TALA,9.311816161820844e-15,pykA,COBRA,TALA,3.2558797768604353e-13
107,TKT1,0.20200803119231112,pykA,COBRA,TKT1,7.063217873857032
108,G6PDA,6.748894381432051e-16,pykA,COBRA,G6PDA,2.3597532802209973e-14
109,ALCD2x,0.0,pykA,COBRA,ALCD2x,0.0
110,ALDD2y,-2.658361735172526e-15,pykA,COBRA,ALDD2y,-9.29497110200184e-14
111,RMI,0.0,pykA,COBRA,RMI,0.0
112,EX_ura_e,0.0,pykA,COBRA,EX_ura_e,0.0
113,EX_val__L_e,0.0,pykA,COBRA,EX_val__L_e,0.0
114,EX_xan_e,0.0,pykA,COBRA,EX_xan_e,0.0
115,FMNAT,4.2370000000013786e-05,pykA,COBRA,FMNAT,0.0014814685314690134
116,NADDP,1.7719790277161949e-15,pykA,COBRA,NADDP,6.195730866140542e-14
117,NMNAT,0.0,pykA,COBRA,NMNAT,0.0
118,HMPK1,0.0,pykA,COBRA,HMPK1,0.0
119,NDPK6,0.0,pykA,COBRA,NDPK6,0.0
120,NDPK8,0.0,pykA,COBRA,NDPK8,0.0
121,PYNP2r,0.0,pykA,COBRA,PYNP2r,0.0
122,DURIPP,3.146788385421928e-15,pykA,COBRA,DURIPP,1.1002756592384364e-13
123,PTRCTA,4.3714974402483166e-16,pykA,COBRA,PTRCTA,1.5284956084784324e-14
124,CYSDS,0.0,pykA,COBRA,CYSDS,0.0
125,TRPAS2,-0.010800170000000003,pykA,COBRA,TRPAS2,-0.3776283216783218
126,NDP3,0.0,pykA,COBRA,NDP3,0.0
127,CDPPH,0.0,pykA,COBRA,CDPPH,0.0
128,NDP7,0.0,pykA,COBRA,NDP7,0.0
129,EX_co2_e,5.89362396807696,pykA,COBRA,EX_co2_e,206.070768114579
130,PMDPHT,8.474000000071287e-05,pykA,COBRA,PMDPHT,0.0029629370629619886
131,ILETA,-0.05520051000000001,pykA,COBRA,ILETA,-1.9300877622377626
132,VALTA,-0.08040078000000002,pykA,COBRA,VALTA,-2.8112160839160842
133,ORPT,-0.06285105,pykA,COBRA,ORPT,-2.1975891608391613
134,RBFSa,0.00016948000000142574,pykA,COBRA,RBFSa,0.005925874125923977
135,DHAD2,0.05520051000000001,pykA,COBRA,DHAD2,1.9300877622377626
136,G1PP,0.0,pykA,COBRA,G1PP,0.0
137,PFL,0.0,pykA,COBRA,PFL,0.0
138,FRD2,0.0,pykA,COBRA,FRD2,0.0
139,FRD3,0.0,pykA,COBRA,FRD3,0.0
140,POX,0.0,pykA,COBRA,POX,0.0
141,PTAr,1.6230463059614766,pykA,COBRA,PTAr,56.74987083781387
142,ACKr,-1.6230463059614766,pykA,COBRA,ACKr,-56.74987083781387
143,EX_hxan_e,1.7224235826158406e-14,pykA,COBRA,EX_hxan_e,6.022460079076366e-13
144,EX_ile__L_e,0.0,pykA,COBRA,EX_ile__L_e,0.0
145,EX_lac__L_e,0.0,pykA,COBRA,EX_lac__L_e,0.0
146,EX_leu__L_e,0.0,pykA,COBRA,EX_leu__L_e,0.0
147,EX_no3_e,2.345346139520643e-15,pykA,COBRA,EX_no3_e,8.200510977344906e-14
148,EX_orn_e,0.0,pykA,COBRA,EX_orn_e,0.0
149,EX_pro__L_e,0.0,pykA,COBRA,EX_pro__L_e,0.0
150,EX_pyr_e,0.0,pykA,COBRA,EX_pyr_e,0.0
151,EX_succ_e,0.0,pykA,COBRA,EX_succ_e,0.0
152,EX_thymd_e,0.0,pykA,COBRA,EX_thymd_e,0.0
153,EX_tyr__L_e,0.0,pykA,COBRA,EX_tyr__L_e,0.0
