,ID,Value
0,vPTS,0.28903900549516626
1,vPGI,0.0
2,vPGM,0.008468393022577117
3,vG6PDH,0.27855810373004053
4,vPFK,0.17347482142523046
5,vTA,0.09309538088482494
6,vTKA,0.09310781851147158
7,vTKB,0.08130382033823025
8,vMURSyNTH,0.00043711
9,vALDO,0.1733196583199121
10,vGAPDH,0.42670953773065
11,vTIS,0.17109003308351947
12,vTRPSYNTH,0.001037
13,vG3PDH,0.0021878906957681537
14,vPGK,0.42670891495336133
15,vsersynth,0.01770341926660459
16,vrpGluMu,0.40884347135972315
17,vENO,0.40881341988387787
18,vPK,0.03824486414957557
19,vpepCxylase,0.05521462229303739
20,vSynth1,0.014342774967308196
21,vSynth2,0.05509045263776686
22,vDAHPS,0.011773747705798702
23,vPDH,0.2752391547884297
24,vMethSynth,0.0022627
25,vPGDH,0.27829278706796096
26,vR5PI,0.10384624516085575
27,vRu5P,0.17442963147722965
28,vPPK,0.010683965090252899
29,vG1PAT,0.008195518451358077
30,vG6P,0.0005094312600319504
31,vf6P,3.500475809297103e-05
32,vfdP,2.868260908768715e-05
33,vGAP,1.6799404214959393e-05
34,vDHAP,1.2896501988123112e-05
35,vPGP,4.631588609374585e-07
36,vPG3,0.00012290529285075537
37,vpg2,2.29797615037928e-05
38,vPEP,0.00015346965973391037
39,vRibu5p,7.893447654294866e-06
40,vRIB5P,2.680044654108416e-05
41,vXYL5P,9.036055514231183e-06
42,vSED7P,1.5128202891022798e-05
43,vpyr,0.00016531805807424405
44,vPG,9.159491353244238e-05
45,vE4P,6.829263032258367e-06
46,vGLP,8.578718534290625e-05
47,vEXTER,0.43628185811917003
