,ID,Value
0,vPTS,0.5513660807296173
1,vPGI,0.4090362832419542
2,vPGM,0.0037533876957290095
3,vG6PDH,0.13539562276926898
4,vPFK,0.4097262691385953
5,vTA,0.055538154891967756
6,vTKA,0.053397415364817756
7,vTKB,-0.05342738681809932
8,vMURSyNTH,0.00043711
9,vALDO,0.4066201900688941
10,vGAPDH,0.7547620795081608
11,vTIS,0.4038082680831139
12,vTRPSYNTH,0.001037
13,vG3PDH,0.001971272213655141
14,vPGK,0.7547394664639384
15,vsersynth,0.0127184500042785
16,vrpGluMu,0.7362779427534814
17,vENO,0.7351956321281274
18,vPK,0.033820658601708145
19,vpepCxylase,0.026885770842360285
20,vSynth1,0.010687645388172457
21,vSynth2,0.05761419187133089
22,vDAHPS,0.10529599677513016
23,vPDH,0.531651165476447
24,vMethSynth,0.0022627
25,vPGDH,0.13455451430378737
26,vR5PI,0.12087683372289255
27,vRu5P,0.0
28,vPPK,0.012875077970332454
29,vG1PAT,0.0031650949394593756
30,vG6P,0.00018659502119746616
31,vf6P,3.207413974438747e-05
32,vfdP,2.2416632360330752e-05
33,vGAP,1.34011883639004e-05
34,vDHAP,1.1358791309751129e-05
35,vPGP,2.0874797438404193e-07
36,vPG3,5.442238628207062e-05
37,vpg2,1.012100148734573e-05
38,vPEP,6.713493263757373e-05
39,vRibu5p,0.0007066839915243963
40,vRIB5P,0.0028211798025858993
41,vXYL5P,6.142324616126482e-07
42,vSED7P,0.00015360747077144523
43,vpyr,0.000200154791101719
44,vPG,4.330356406478135e-05
45,vE4P,6.687215507320947e-05
46,vGLP,3.4080109250653045e-05
47,vEXTER,0.4458158716355379
