,ID,Value
0,vPTS,0.41860297419942694
1,vPGI,0.26235706682736887
2,vPGM,0.001897673302496852
3,vG6PDH,0.15385027946672175
4,vPFK,0.25392251893230544
5,vTA,-0.001948325061478298
6,vTKA,-0.001922806268008526
7,vTKB,-0.005662883061513977
8,vMURSyNTH,0.00043711
9,vALDO,0.2541282517308174
10,vGAPDH,0.5025239466765765
11,vTIS,0.2528854212900865
12,vTRPSYNTH,0.001037
13,vG3PDH,0.0013284809310352959
14,vPGK,0.5025261501273465
15,vsersynth,0.01264138314339184
16,vrpGluMu,0.49045782931034376
17,vENO,0.49056475743877714
18,vPK,0.0337663701660106
19,vpepCxylase,0.024484266546311976
20,vSynth1,0.010670350423350178
21,vSynth2,0.056531629036005004
22,vDAHPS,0.0037528201900344704
23,vPDH,0.39902634003270554
24,vMethSynth,0.0022627
25,vPGDH,0.0
26,vR5PI,0.007641556578809784
27,vRu5P,-0.007618543709414
28,vPPK,0.009654972923972027
29,vG1PAT,0.0017815106695095071
30,vG6P,0.0002189845321269776
31,vf6P,2.9600662297548016e-05
32,vfdP,9.544881692801924e-06
33,vGAP,8.725378775773969e-06
34,vDHAP,7.176829295226357e-06
35,vPGP,2.0401550191501982e-07
36,vPG3,5.377367852639936e-05
37,vpg2,1.0036624963690967e-05
38,vPEP,6.689558351261637e-05
39,vRibu5p,4.222921461312944e-06
40,vRIB5P,1.6540437913551322e-05
41,vXYL5P,6.000088984637953e-06
42,vSED7P,1.3735318967532725e-05
43,vpyr,0.00018395113314165367
44,vPG,0.00808273519065657
45,vE4P,4.2708457184740105e-06
46,vGLP,4.139903691458471e-05
47,vEXTER,0.445459269877376
