,ID,Value
0,vPTS,0.4464094706509242
1,vPGI,0.2914548378099601
2,vPGM,0.007264472485544095
3,vG6PDH,0.1474829293332519
4,vPFK,0.290532485104565
5,vTA,0.0
6,vTKA,0.06402939381080494
7,vTKB,-1.1070967269291668e-05
8,vMURSyNTH,0.00043711
9,vALDO,0.2904814751379831
10,vGAPDH,0.6433073222106991
11,vTIS,0.2877722414457909
12,vTRPSYNTH,0.001037
13,vG3PDH,0.002691894786317372
14,vPGK,0.6433069365337636
15,vsersynth,0.01662851371347018
16,vrpGluMu,0.6265770597101818
17,vENO,0.6265581723151477
18,vPK,0.03742752362281462
19,vpepCxylase,0.129016384317164
20,vSynth1,0.013562571712323057
21,vSynth2,0.05681722777805843
22,vDAHPS,1.666920232970697e-05
23,vPDH,0.43013144933413566
24,vMethSynth,0.0022627
25,vPGDH,0.14743544966275676
26,vR5PI,0.08091446779478
27,vRu5P,0.0654862363910768
28,vPPK,0.012727950590557369
29,vG1PAT,0.007229207131548453
30,vG6P,0.00020757183246369708
31,vf6P,3.571871575420949e-05
32,vfdP,4.7761949863059564e-05
33,vGAP,2.114662012832729e-05
34,vDHAP,1.6763040912861927e-05
35,vPGP,3.869001655000357e-07
36,vPG3,0.00010178189768139029
37,vpg2,1.8972045625532507e-05
38,vPEP,0.00012617615947296444
39,vRibu5p,0.00010349028275360532
40,vRIB5P,0.0004102418574391432
41,vXYL5P,0.00014412998891847123
42,vSED7P,0.0033541394266393292
43,vpyr,0.00018802316385086565
44,vPG,4.754355199175184e-05
45,vE4P,5.240589868207124e-07
46,vGLP,3.5624543649363215e-05
47,vEXTER,0.44640856225522696
