,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ALATA_D2,0.0,pykF,iML1515,ALATA_D2,0.0
1,SHCHD2,4.2370000000000016e-05,pykF,iML1515,SHCHD2,0.001481468531468532
2,CPPPGO,4.236999999999999e-05,pykF,iML1515,CPPPGO,0.001481468531468531
3,GTHOr,0.0,pykF,iML1515,GTHOr,0.0
4,DHORD5,0.0,pykF,iML1515,DHORD5,0.0
5,GLYCTO2,-4.639165570793913e-15,pykF,iML1515,GLYCTO2,-1.6220858639139556e-13
6,GLYCTO3,0.00012710999999998585,pykF,iML1515,GLYCTO3,0.0044444055944051
7,GLYCTO4,0.0,pykF,iML1515,GLYCTO4,0.0
8,PFK_3,0.20200803119230087,pykF,iML1515,PFK_3,7.063217873856674
9,TRPS2,0.0,pykF,iML1515,TRPS2,0.0
10,G3PD5,0.0,pykF,iML1515,G3PD5,0.0
11,EX_acgam_e,0.0,pykF,iML1515,EX_acgam_e,0.0
12,EX_cellb_e,0.0,pykF,iML1515,EX_cellb_e,0.0
13,EX_chol_e,0.0,pykF,iML1515,EX_chol_e,0.0
14,LEUTAi,0.08560089000000003,pykF,iML1515,LEUTAi,2.9930381118881133
15,SHK3Dr,0.07241260999999088,pykF,iML1515,SHK3Dr,2.531909440559122
16,G5SD,0.042000450000000016,pykF,iML1515,G5SD,1.4685472027972033
17,ALATA_L2,0.0,pykF,iML1515,ALATA_L2,0.0
18,MAN6PI,0.0,pykF,iML1515,MAN6PI,0.0
19,APRAUR,8.474000000071287e-05,pykF,iML1515,APRAUR,0.0029629370629619886
20,DB4PS,0.00016948000000142574,pykF,iML1515,DB4PS,0.005925874125923977
21,RBFK,4.237000000071285e-05,pykF,iML1515,RBFK,0.0014814685314934566
22,ACP1_FMN,0.0,pykF,iML1515,ACP1_FMN,0.0
23,RBFSb,8.474000000071287e-05,pykF,iML1515,RBFSb,0.0029629370629619886
24,EX_pi_e,-0.1832751400000162,pykF,iML1515,EX_pi_e,-6.408221678322246
25,EX_h_e,3.4794574559614904,pykF,iML1515,EX_h_e,121.65935160704512
26,DMATT,5.281999999918117e-05,pykF,iML1515,DMATT,0.0018468531468245166
27,GRTT,5.281999999918117e-05,pykF,iML1515,GRTT,0.0018468531468245166
28,UPP3S,8.474e-05,pykF,iML1515,UPP3S,0.0029629370629370632
29,UPPDC1,4.236999999999999e-05,pykF,iML1515,UPPDC1,0.001481468531468531
30,TMDPP,0.0,pykF,iML1515,TMDPP,0.0
31,EX_ade_e,0.0,pykF,iML1515,EX_ade_e,0.0
32,EX_4abut_e,0.0,pykF,iML1515,EX_4abut_e,0.0
33,EX_ac_e,1.7336616459614764,pykF,iML1515,EX_ac_e,60.6175400685831
34,EX_akg_e,0.0,pykF,iML1515,EX_akg_e,0.0
35,EX_ala__L_e,0.0,pykF,iML1515,EX_ala__L_e,0.0
36,EX_arg__L_e,0.0,pykF,iML1515,EX_arg__L_e,0.0
37,EX_asp__L_e,0.0,pykF,iML1515,EX_asp__L_e,0.0
38,EX_cytd_e,0.0,pykF,iML1515,EX_cytd_e,0.0
39,EX_dcyt_e,0.0,pykF,iML1515,EX_dcyt_e,0.0
40,EX_fum_e,0.0,pykF,iML1515,EX_fum_e,0.0
41,EX_glu__L_e,0.0,pykF,iML1515,EX_glu__L_e,0.0
42,EX_gua_e,0.0,pykF,iML1515,EX_gua_e,0.0
43,HCO3E,0.09986856000000949,pykF,iML1515,HCO3E,3.491907692308024
44,IMPC,-0.10308108000000947,pykF,iML1515,IMPC,-3.604233566433898
