,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ALATA_D2,0.0,tpi,iML1515,ALATA_D2,0.0
1,SHCHD2,4.237e-05,tpi,iML1515,SHCHD2,0.001002704165577907
2,CPPPGO,4.237e-05,tpi,iML1515,CPPPGO,0.001002704165577907
3,GTHOr,4.440892098500626e-16,tpi,iML1515,GTHOr,1.0509561024424334e-14
4,DHORD5,0.0,tpi,iML1515,DHORD5,0.0
5,GLYCTO2,0.0,tpi,iML1515,GLYCTO2,0.0
6,GLYCTO3,0.00012710999999998585,tpi,iML1515,GLYCTO3,0.0030081124967333856
7,GLYCTO4,0.0,tpi,iML1515,GLYCTO4,0.0
8,PFK_3,0.026848140000000333,tpi,iML1515,PFK_3,0.6353727122024819
9,TRPS2,0.0,tpi,iML1515,TRPS2,0.0
10,G3PD5,0.0,tpi,iML1515,G3PD5,0.0
11,EX_acgam_e,0.0,tpi,iML1515,EX_acgam_e,0.0
12,EX_cellb_e,0.0,tpi,iML1515,EX_cellb_e,0.0
13,EX_chol_e,0.0,tpi,iML1515,EX_chol_e,0.0
14,LEUTAi,0.08560089,tpi,iML1515,LEUTAi,2.025781661085112
15,SHK3Dr,0.07241260999999923,tpi,iML1515,SHK3Dr,1.713675376147454
16,G5SD,0.04200045,tpi,iML1515,G5SD,0.9939586068243239
17,ALATA_L2,0.0,tpi,iML1515,ALATA_L2,0.0
18,MAN6PI,0.0,tpi,iML1515,MAN6PI,0.0
19,APRAUR,8.474000000001379e-05,tpi,iML1515,APRAUR,0.00200540833115614
20,DB4PS,0.00016948000000002758,tpi,iML1515,DB4PS,0.00401081666231228
21,RBFK,4.2370000000013786e-05,tpi,iML1515,RBFK,0.001002704165578233
22,ACP1_FMN,0.0,tpi,iML1515,ACP1_FMN,0.0
23,RBFSb,8.474000000001379e-05,tpi,iML1515,RBFSb,0.00200540833115614
24,EX_pi_e,-0.18327513999999576,tpi,iML1515,EX_pi_e,-4.337284548616233
25,EX_h_e,3.7765077630031656,tpi,iML1515,EX_h_e,89.37267088271365
